,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
197,Criminal and Civil Enforcement,2020-02-10,District of New Jersey,,0,Former Pharmacy Employee Admits Role in Multi-Million Dollar Illegal Kickback Scheme,"NEWARK, N.J. - A Bergen County, New Jersey, man today admitted participating in a conspiracy to pay and accept kickbacks in exchange for medically unnecessary prescriptions, U.S. Attorney Craig Carpenito announced.",https://www.justice.gov/usao-nj/pr/former-pharmacy-employee-admits-role-multi-million-dollar-illegal-kickback-scheme
198,Criminal and Civil Enforcement,2020-02-06,Department of Justice,,1,Patient Recruiter Sentenced to Prison for Role in More than $1 Million Illegal Kickback Conspiracy,"A patient recruiter was sentenced to 60 months in prison yesterday for receiving more than $1 million in illegal kickback payments from numerous home health agencies from around the country in exchange for providing information on Medicare beneficiaries to home health agencies, who then used that information to submit fraudulent claims to Medicare.",https://www.justice.gov/opa/pr/patient-recruiter-sentenced-prison-role-more-1-million-illegal-kickback-conspiracy
199,Criminal and Civil Enforcement,2020-02-06,Eastern District of California,,0,Sacramento Man Pleads Guilty to Medicare Kickback Scheme,"SACRAMENTO, Calif. - Jai Vijay, 54, of Sacramento, pleaded guilty today to conspiring with the owners of home health care agencies and a hospice agency to pay and receive illegal kickbacks in exchange for Medicare beneficiary referrals.",https://www.justice.gov/usao-edca/pr/sacramento-man-pleads-guilty-medicare-kickback-scheme
200,Criminal and Civil Enforcement,2020-02-05,District of Maryland,,0,Former Employee of Walter Reed National Military Medical Center Facing Federal Indictment in Maryland.,"Maryland - A federal grand jury has indicted David Laufer, age 63, of Pittsburgh, Pennsylvania, formerly of Bethesda, Maryland, on five counts of the federal charge of making false statements.  The indictment was returned on December 16, 2019, and was unsealed upon his arrest on January 28, 2020.  Laufer had his initial appearance yesterday in U.S. District Court in Greenbelt and was released pending trial.",https://www.justice.gov/usao-md/pr/former-employee-walter-reed-national-military-medical-center-facing-federal-indictment
201,Criminal and Civil Enforcement,2020-02-05,Department of Justice,,1,Two Owners of Telemedicine Companies Charged for Roles in $56 Million Conspiracy to Defraud Medicare and Receive Illegal Kickbacks in Exchange for Orders of Orthotic Braces,WASHINGTON - The owners of two telemedicine companies were charged in an indictment unsealed yesterday for allegedly orchestrating a nationwide scheme to receive kickbacks and bribes in exchange for the ordering of medically unnecessary orthotic braces (braces) for beneficiaries of Medicare.,https://www.justice.gov/opa/pr/two-owners-telemedicine-companies-charged-roles-56-million-conspiracy-defraud-medicare-and
202,Criminal and Civil Enforcement,2020-02-04,Department of Justice,,0,U. S. Settles False Claims Act Allegations Against Southeastern Retina Associates,"Knoxville, Tenn. - Southeastern Retina Associates (""SERA"") has paid $1.5 million to resolve False Claims Act allegations in the United States District Court for the Eastern District of Tennessee.",https://www.justice.gov/usao-edtn/pr/u-s-settles-false-claims-act-allegations-against-southeastern-retina-associates
203,Criminal and Civil Enforcement,2020-02-04,U.S. Department of Justice,,1,Four Detroit-Area Physicians Found Guilty of Health Care Fraud Charges for Role in Over $150 Million Health Care Fraud Scheme,"A federal jury found four Detroit-area physicians guilty today of health care fraud charges for their roles in a scheme to administer unnecessary back injections to patients in exchange for prescriptions of over 6.6 million doses of medically unnecessary opioids.  Patients were required to get the injections in order to get the prescriptions, some of which were resold on the street by drug dealers, the evidence at trial showed.",https://www.justice.gov/opa/pr/four-detroit-area-physicians-found-guilty-health-care-fraud-charges-role-over-150-million
204,Criminal and Civil Enforcement,2020-02-04,Central District of California,,0,Returned Fugitive Sentenced to 2 1/2 Years in Federal Prison for Role in Medicare Fraud Scheme Featuring Bogus Physical Therapy Claims,"SANTA ANA, California - A former chiropractor who was on a federal ""Most Wanted"" list of fugitives was sentenced today to 30 months in federal prison for his role in a $15 million Medicare fraud scheme in which claims were submitted for physical therapy services that either were not reimbursable or were not provided.",https://www.justice.gov/usao-cdca/pr/returned-fugitive-sentenced-2-years-federal-prison-role-medicare-fraud-scheme-featuring
205,Criminal and Civil Enforcement,2020-02-04,Western District of Pennsylvania,,0,Doctor Sentenced to Probation and Home Confinement for Health Care Fraud,"PITTSBURGH, PA - A resident of DuBois, Pennsylvania has been sentenced for health care fraud, United States Attorney Scott W. Brady announced today. In March 2019, David James Girardi pleaded guilty to one count of health care fraud. In connection with the guilty plea, Girardi admitted to committing health care fraud by submitting fraudulent claims to Highmark for six Oxycodone and Hydrocodone prescriptions that Girardi wrote for his wife, but which were in fact intended for his own use.",https://www.justice.gov/usao-wdpa/pr/doctor-sentenced-probation-and-home-confinement-health-care-fraud
206,Criminal and Civil Enforcement,2020-02-03,Western District of Pennsylvania,,0,"Greensburg Doctor Charged with Conspiring to Receive Kickbacks for Prescribing Fentanyl, and Then Causing Insurers to Pay for the Unlawful Prescriptions","PITTSBURGH - A Westmoreland County physician has been indicted by a federal grand jury in Pittsburgh, Pennsylvania, on charges of conspiracy to violate the Anti-Kickback Statute, conspiracy to distribute fentanyl, health care fraud, and conspiracy to distribute phentermine hydrochloride and diethylpropion, United States Attorney Scott W. Brady announced today.",https://www.justice.gov/usao-wdpa/pr/greensburg-doctor-charged-conspiring-receive-kickbacks-prescribing-fentanyl-and-then
207,Criminal and Civil Enforcement,2020-01-31,Western District of Virginia,,0,Pennsylvania Physician Sentenced for Drug Charge,"CLARKSBURG, WEST VIRGINIA - Dr. Parth Bharill, a Pittsburgh and Morgantown physician, was sentenced today to five years probation, with the first six months on home confinement, for a drug charge, U.S. Attorney Bill Powell announced.",https://www.justice.gov/usao-ndwv/pr/pennsylvania-physician-sentenced-drug-charge
208,Criminal and Civil Enforcement,2020-01-29, District of Maryland,,0,Two Baltimore Men Convicted After Three-Week Federal Trial for Witness Retaliation and Tampering Resulting in the Murder of a Baltimore Woman. Both Defendants Face Mandatory Life Sentences in Federal Prison,"Baltimore, Maryland - A federal jury in Baltimore, today convicted Davon Carter, age 39, and Clifton Mosley, age 41, both of Baltimore, for two counts of conspiracy to murder a witness and one count each of witness retaliation murder and witness tampering murder, related to the murder of Latrina Ashburne, age 41, on May 27, 2016.   Carter was also convicted of a federal narcotics conspiracy charge, two counts of using a cellular telephone to facilitate the commission of a felony, and possession with intent to distribute marijuana.  Mosley was also convicted of distribution of marijuana.",https://www.justice.gov/usao-md/pr/two-baltimore-men-convicted-after-three-week-federal-trial-witness-retaliation-and
209,Criminal and Civil Enforcement,2020-01-27,U.S. Department of Justice,,0,Electronic Health Records Vendor to Pay $145 Million to Resolve Criminal and Civil Investigations. Practice Fusion Inc. Admits to Kickback Scheme Aimed at Increasing Opioid Prescriptions.  ,"Practice Fusion Inc. (Practice Fusion), a San Francisco-based health information technology developer, will pay $145 million to resolve criminal and civil investigations relating to its electronic health records (EHR) software, the Department of Justice announced today.",https://www.justice.gov/opa/pr/electronic-health-records-vendor-pay-145-million-resolve-criminal-and-civil-investigations-0
210,Criminal and Civil Enforcement,2020-01-27,Southern District of West Virginia,,0,HOPE Clinic Physician Pleads Guilty,"BECKLEY, W.Va. - A North Carolina physician pled guilty to a drug crime, announced United States Attorney Mike Stuart.  Roswell Tempest Lowry, M.D., 85, pled guilty to interstate travel in aid of a racketeering enterprise.",https://www.justice.gov/usao-sdwv/pr/hope-clinic-physician-pleads-guilty
211,Criminal and Civil Enforcement,2020-01-27,Southern District of New York,,0,Manhattan Doctor Sentenced To Nearly Five Years In Prison For Accepting Bribes And Kickbacks In Exchange For Prescribing Fentanyl Drug. ,"Geoffrey S. Berman, the United States Attorney for the Southern District of New York, announced today that ALEXANDRU BURDUCEA, a doctor who practiced in Manhattan, was sentenced today in Manhattan federal court to 57 months in prison for conspiring to violate the Anti-Kickback Statute, in connection with a scheme to prescribe Subsys, a potent fentanyl-based spray, in exchange for bribes and kickbacks from Subsys's manufacturer, Insys Therapeutics.  BURDUCEA pled guilty on February 14, 2019, and was sentenced by United States District Judge Kimba M. Wood. ",https://www.justice.gov/usao-sdny/pr/manhattan-doctor-sentenced-nearly-five-years-prison-accepting-bribes-and-kickbacks
212,Criminal and Civil Enforcement,2020-01-24,U.S. Department of Justice,,0,"Columbus Pain Clinic and Owner Agree to Pay $650,000 to Resolve Allegations of Unnecessary Procedures","Comprehensive Pain Management Institute and its owner, Leon Margolin, M.D., have agreed to pay the United States $650,000 to resolve False Claims Act allegations that they knowingly billed Medicare for nerve conduction studies and alcohol/substance abuse assessments and interventions (SBIRT) that were medically unnecessary or not provided as billed, the Justice Department announced today.  Margolin is a pain management physician in Columbus, Ohio.",https://www.justice.gov/opa/pr/columbus-pain-clinic-and-owner-agree-pay-650000-resolve-allegations-unnecessary-procedures
213,Criminal and Civil Enforcement,2020-01-24,District of Connecticut,,0,Waterbury Licensed Professional Counselor Pays $39K to Settle False Claims Allegations,"John H. Durham, United States Attorney for the District of Connecticut, today announced that CHANNA SONTAG, LPC, and her business, CHILDREN'S BEHAVIORAL THERAPY LLC, have entered into a civil settlement agreement with the federal and state governments and will pay more than $39,000 to resolve allegations that they violated the federal and state False Claims Acts.",https://www.justice.gov/usao-ct/pr/waterbury-licensed-professional-counselor-pays-39k-settle-false-claims-allegations
214,Criminal and Civil Enforcement,2020-01-24,Eastern District of Tennessee,,0,"Family Physician Pays $285,000 To Settle False Claims Act Allegations Of Billing Services At Inflated Rate","Knoxville, Tenn. - Family physician Dr. Chang-Wen Chen and his practice Chang-Wen Chen, M.D., P.C. paid $285,000 to resolve allegations that they violated the False Claims Act by improperly charging government health care programs the physician's rate for services that were provided by nurse practitioners.  The allegations challenged billings submitted to Medicare, Medicaid (""TennCare"") and TRICARE from 2013 through 2019.",https://www.justice.gov/usao-edtn/pr/family-physician-pays-285000-settle-false-claims-act-allegations-billing-services
215,Criminal and Civil Enforcement,2020-01-23,U.S. Attorney,Southern District of California,0,San Diego's Arch Health Pays $2.9 Million to Resolve False Claims Act Allegations,"SAN DIEGO - Arch Health Partners, Inc. (""Arch Health"") has agreed to pay the United States $2,910,370 to resolve allegations that it violated the False Claims Act by submitting false claims to Medicare.  Arch Health is a San Diego-based medical organization that contracts with physician groups to provide care through the Palomar Health system.",https://www.justice.gov/usao-sdca/pr/san-diego-s-arch-health-pays-29-million-resolve-false-claims-act-allegations
216,Criminal and Civil Enforcement,2020-01-22,U.S. Attorney,District of Massachusetts,0,Former CEO of Insys Therapeutics Sentenced for Racketeering Scheme,"BOSTON - The former CEO and President of Insys Therapeutics was sentenced today in federal court in Boston for bribing practitioners to prescribe Subsys, a fentanyl-based pain medication, often when medically unnecessary.",https://www.justice.gov/usao-ma/pr/former-ceo-insys-therapeutics-sentenced-racketeering-scheme
217,Criminal and Civil Enforcement,2020-01-22,U.S. Attorney,Northern District of Ohio,0,Braking Point Recovery Center Owner Sentenced to 7 1/2 Years in Prison for Health Care Fraud and Drug Crimes,"Ryan P. Sheridan, 39, the owner and operator of Braking Point Recovery Center, which operated in the Youngstown and Columbus areas, was sentenced to 7 ½ years in prison for crimes related to a health care fraud conspiracy where Medicaid was billed $48 million for drug and alcohol recovery services, much of which were not provided, not medically necessary, lacked proper documentation, or had other issues that made them ineligible for reimbursement.",https://www.justice.gov/usao-ndoh/pr/braking-point-recovery-center-owner-sentenced-7-12-years-prison-health-care-fraud-and
218,Criminal and Civil Enforcement,2020-01-21,U.S. Department of Justice,,0,Patient Services Inc. Agrees to Pay $3 Million for Allegedly Serving as a Conduit for Pharmaceutical Companies to Illegally Pay Patient Copayments,"Patient Services Inc. (PSI), a foundation based in Midlothian, Virginia, has agreed to pay $3 million to resolve allegations that it violated the False Claims Act by acting as a conduit to enable certain pharmaceutical companies to provide kickbacks to Medicare patients taking the companies' drugs by paying the patients' copayments, the Department of Justice announced today.  The amount of the settlement announced today was determined based on analysis of PSI's ability to pay after review of its financial condition. ",https://www.justice.gov/opa/pr/patient-services-inc-agrees-pay-3-million-allegedly-serving-conduit-pharmaceutical-companies
219,Criminal and Civil Enforcement,2020-01-21,U.S. Department of Justice,,0,Patient Services Inc. Agrees to Pay $3 Million for Allegedly Serving as a Conduit for Pharmaceutical Companies to Illegally Pay Patient Copayments,"Patient Services Inc. (PSI), a foundation based in Midlothian, Virginia, has agreed to pay $3 million to resolve allegations that it violated the False Claims Act by acting as a conduit to enable certain pharmaceutical companies to provide kickbacks to Medicare patients taking the companies' drugs by paying the patients' copayments, the Department of Justice announced today.  The amount of the settlement announced today was determined based on analysis of PSI's ability to pay after review of its financial condition. ",https://www.justice.gov/opa/pr/patient-services-inc-agrees-pay-3-million-allegedly-serving-conduit-pharmaceutical-companies
220,Criminal and Civil Enforcement,2020-01-21,U.S. Department of Justice,,0,Pennsylvania Doctor Pleads Guilty to Unlawfully Distributing Oxycodone to His Patients,A Pennsylvania doctor pleaded guilty today to unlawfully distributing oxycodone to his patients.,https://www.justice.gov/opa/pr/pennsylvania-doctor-pleads-guilty-unlawfully-distributing-oxycodone-his-patients
221,Criminal and Civil Enforcement,2020-01-21,U.S. Attorney,Southern District of California,0,"""Pill Mill"" Doctor Pleads Guilty to Opioid Distribution, Admits Signing Prescriptions for Dead and Jailed Patients","SAN DIEGO - Egisto Salerno, a medical doctor practicing in San Diego, pleaded guilty to opioid distribution in federal court today, admitting that he signed bogus prescriptions for multiple deceased or incarcerated patients.",https://www.justice.gov/usao-sdca/pr/pill-mill-doctor-pleads-guilty-opioid-distribution-admits-signing-prescriptions-dead
222,Criminal and Civil Enforcement,2020-01-21,U.S. Department of Justice,,0,Patient Services Inc. Agrees to Pay $3 Million for Allegedly Serving as a Conduit for Pharmaceutical Companies to Illegally Pay Patient Copayments,"Patient Services Inc. (PSI), a foundation based in Midlothian, Virginia, has agreed to pay $3 million to resolve allegations that it violated the False Claims Act by acting as a conduit to enable certain pharmaceutical companies to provide kickbacks to Medicare patients taking the companies' drugs by paying the patients' copayments, the Department of Justice announced today.  The amount of the settlement announced today was determined based on analysis of PSI's ability to pay after review of its financial condition. ",https://www.justice.gov/opa/pr/patient-services-inc-agrees-pay-3-million-allegedly-serving-conduit-pharmaceutical-companies
223,Criminal and Civil Enforcement,2020-01-21,U.S. Attorney,District of Massachusetts,0,Fourth Foundation Resolves Allegations that it Conspired with Pharmaceutical Companies to Pay Kickbacks to Medicare Patients,"BOSTON - The U.S. Attorney's Office announced today that Patient Services, Inc. (""PSI""), a foundation based in Midlothian, Va., has agreed to pay $3 million to resolve allegations that it violated the False Claims Act by enabling certain pharmaceutical companies to pay kickbacks to Medicare patients taking the companies' drugs.",https://www.justice.gov/usao-ma/pr/fourth-foundation-resolves-allegations-it-conspired-pharmaceutical-companies-pay
224,Criminal and Civil Enforcement,2020-01-21,U.S. Attorney,Southern District of Florida,0,Three South Florida Residents Sentenced to Prison for Their Roles in $21 Million Sober Homes Fraud Scheme,"MIAMI, FL - Three former co-owners and clinical directors of a group of purported substance abuse treatment centers and sober homes were sentenced to prison today for their roles in a conspiracy to commit health care fraud and wire fraud that resulted in an actual loss of more than $3.8 million, and through which the conspirators sought to obtain more than $21 million.",https://www.justice.gov/usao-sdfl/pr/three-south-florida-residents-sentenced-prison-their-roles-21-million-sober-homes-fraud
225,Criminal and Civil Enforcement,2020-01-21,U.S. Attorney,Eastern District of New York,0,Medical Doctor Settles Civil Fraud Allegations in Adult Homes Investigation,"Dr. Rajendra Bhayani, an otolaryngologist, has agreed to pay the United States $1,109,000 to resolve civil allegations that he and his practice - New York Otolaryngology & Aesthetic Surgery, P.C. in Brooklyn and Queens - paid kickbacks and submitted false claims to federal healthcare programs for services provided to residents in adult homes in violation of the False Claims Act.  ",https://www.justice.gov/usao-edny/pr/medical-doctor-settles-civil-fraud-allegations-adult-homes-investigation
226,Criminal and Civil Enforcement,2020-01-17,State of Alaska Department of Law,,1,"Anchorage Dentist Seth Lookhart Convicted of Medical Assistance Fraud, Illegal Practice of Dentistry, Reckless Endangerment","The Alaska Department of Law, Medicaid Fraud Control Unit (MFCU), announces that in a verdict issued today by Superior Court Judge Michael Wolverton, following a five-week bench trial, Seth Lookhart was convicted of 46 counts of felony Medical Assistance Fraud, felony Scheme to Defraud, and misdemeanor counts of Illegal Practice of Dentistry, and Reckless Endangerment.  Judge Wolverton also found Lookhart's corporation ""Lookhart Dental LLC, d/b/a Clear Creek Dental,"" guilty of all 40 counts alleged against it.  Lookhart's office manager, Shauna Cranford, had previously pled guilty to all of the conduct underlying the counts pursuant to a plea agreement. Judge Wolverton found that the State's evidence was ""simply overwhelming"" as to each count.<br/><br/>The prosecution acknowledges the many law enforcement agencies and civilians who assisted in the prosecution of this case, especially the former patients who testified during the trial.  The State extends a special thanks to the ""hoverboard video"" patient, the patient whose teeth were pulled out without consent, and the patient who was forced to repeatedly return to Lookhart for remedial care.  The State acknowledges the thorough work of the federal agents with the federal Department of Health and Human Services, Office of Inspector General, who provided substantial litigation assistance with this case.  The prosecution also expresses thanks to the agents of the FBI Anchorage Field Office, the federal DEA, the State Department of Health and Social Services, the six doctors who provided extensive testimony at trial, and the many, many hours spent by the Medicaid Fraud Control Unit's investigators and staff.  The State extends a special thanks to Dr. Eric Nordstrom for his many hours of hard work as the State's primary expert in this case.",https://go.usa.gov/xdUWT
227,Criminal and Civil Enforcement,2020-01-17,U.S. Attorney,District of South Carolina,0,ResMed Corp. to Pay the United States $37.5 Million to Settle Allegations Under the False Claims Act,"Columbia, South Carolina --- Acting United States Attorney A. Lance Crick announced today that ResMed Corp., a manufacturer of durable medical equipment (DME) for sleep apnea and other sleep-related disorders, has agreed to pay more than $37.5 million to resolve allegations under the False Claims Act for paying kickbacks to DME suppliers, sleep labs, and other health care providers.",https://www.justice.gov/usao-sc/pr/resmed-corp-pay-united-states-375-million-settle-allegations-under-false-claims-act
228,Criminal and Civil Enforcement,2020-01-16,U.S. Attorney,Eastern District of Virginia,0,Psychiatrist Sentenced to Prison for Healthcare Fraud Scheme,"NORFOLK, Va. - A Virginia Beach doctor was sentenced today to 27 months in prison for defrauding Medicare, Medicaid, and Tricare, and other health care benefits programs out of hundreds of thousands of dollars.",https://www.justice.gov/usao-edva/pr/psychiatrist-sentenced-prison-healthcare-fraud-scheme
229,Criminal and Civil Enforcement,2020-01-16,U.S. Attorney,Northern District of Iowa,0,"Northern Iowa Doctor Sentenced to Federal Prison for Making False Statements and Will Pay More Than $315,000 to Resolve False Claims Act Allegations Relating to Nursing Facility Residents","Dr. Joseph X. Latella, a primary care doctor in Webster City, Iowa, was sentenced today to two months in prison and to pay a fine after previously pleading guilty to making false statements related to health care matters.  Dr. Latella has also agreed to pay $316,438.96 to resolve False Claims Act allegations relating to claims he submitted for routine visits for nursing facility residents between January 1, 2014, and November 30, 2018.  The United States alleged that Dr. Latella submitted claims to Medicare and Medicaid for the most intensive and expensive claim code for such visits when, in fact, he was not performing services sufficient to justify use of that code.",https://www.justice.gov/usao-ndia/pr/northern-iowa-doctor-sentenced-federal-prison-making-false-statements-and-will-pay-more
230,Criminal and Civil Enforcement,2020-01-16,U.S. Attorney,Eastern District of Louisiana,0,Metairie Woman Pleads Guilty to Conspiracy to Obtain Oxycodone by Fraud and to Distribute Oxycodone,"NEW ORLEANS - U.S. Attorney Peter G. Strasser announced that CHRISTIE LYNN BROWNING, age 42, a resident of Metairie, Louisiana pled guilty on January 15, 2020 to a dual object conspiracy to obtain possession of oxycodone by fraud and to unlawfully distribute oxycodone.",https://www.justice.gov/usao-edla/pr/metairie-woman-pleads-guilty-conspiracy-obtain-oxycodone-fraud-and-distribute-oxycodone
231,Criminal and Civil Enforcement,2020-01-16,U.S. Attorney,District of Massachusetts,0,Two Dentists and Office Manager Indicted for Medicaid Fraud Scheme,"One defendant also indicted for tax evasion and aggravated identity theft<br/>BOSTON - A federal grand jury in Boston has indicted a Worcester dentist, a Chelmsford dentist, and a Worcester office manager for their participation in a scheme to defraud the Massachusetts Medicaid program, commonly known as MassHealth.",https://www.justice.gov/usao-ma/pr/two-dentists-and-office-manager-indicted-medicaid-fraud-scheme
232,Criminal and Civil Enforcement,2020-01-15,U.S. Department of Justice,,0,Texas Doctor Found Guilty for Role in $325 Million Health Care Fraud Scheme Involving False Diagnoses of Life-Long Diseases,A federal jury found a Texas rheumatologist guilty today for his role in a $325 million health care fraud scheme in which he falsely diagnosed patients with life-long diseases and treated them with toxic medications on the basis of that false diagnosis. ,https://www.justice.gov/opa/pr/texas-doctor-found-guilty-role-325-million-health-care-fraud-scheme-involving-false-diagnoses
233,Criminal and Civil Enforcement,2020-01-15,U.S. Attorney,Eastern District of New York,0,ResMed Corp. to Pay the United States $37.5 Million for Allegedly Causing the Filing of False Claims Related to the Sale of Equipment for Sleep Apnea and Other Sleep-Related Disorders ,"WASHINGTON - The Department of Justice announced today that ResMed Corp., a manufacturer of durable medical equipment (DME) based in San Diego, California, has agreed to pay more than $37.5 million to resolve alleged False Claims Act violations for paying kickbacks to DME suppliers, sleep labs and other health care providers.   ",https://www.justice.gov/usao-edny/pr/resmed-corp-pay-united-states-375-million-allegedly-causing-filing-false-claims-related
234,Criminal and Civil Enforcement,2020-01-15,U.S. Attorney,Eastern District of Wisconsin,0,TMJ & Orofacial Pain Treatment Centers of Wisconsin Agree to Pay $1 Million to Resolve False Claims Act Allegations,"United States Attorney Matthew D. Krueger announced today that L.M.G., Inc., which does business as TMJ & Orofacial Pain Treatment Centers of Wisconsin, agreed to pay $1,000,000 to the United States to resolve allegations that TMJ & Orofacial Pain Treatment Centers of Wisconsin submitted false claims to Medicare and TRICARE for oral appliances used to treat temporomandibular joint disorder.  ",https://www.justice.gov/usao-edwi/pr/tmj-orofacial-pain-treatment-centers-wisconsin-agree-pay-1-million-resolve-false-claims
235,Criminal and Civil Enforcement,2020-01-14,U.S. Attorney,Middle District of Tennessee,0,Mid-State Physician Charged In $7 Million Healthcare Fraud Conspiracy,"NASHVILLE, Tenn. - January 14, 2020 - James L. Crabb, M.D., 78, of Loretto, Tennessee, is facing federal charges for his role in a $7 million healthcare fraud conspiracy, announced U.S. Attorney Don Cochran for the Middle District of Tennessee.  Crabb was charged in a criminal Information on December 20, 2019, and appeared before a U.S. Magistrate Judge yesterday.",https://www.justice.gov/usao-mdtn/pr/mid-state-physician-charged-4-million-healthcare-fraud-conspiracy
236,Criminal and Civil Enforcement,2020-01-14,U.S. Attorney,Western District of Pennsylvania,0,Pittsburgh Resident Pleads Guilty to Conspiracy and Health Care Fraud,"PITTSBURGH, Pa. - A resident of Pittsburgh, Pennsylvania, pleaded guilty in federal court yesterday to one count each of conspiracy to defraud the Pennsylvania Medicaid program and health care fraud, United States Attorney Scott W. Brady announced today.",https://www.justice.gov/usao-wdpa/pr/pittsburgh-resident-pleads-guilty-conspiracy-and-health-care-fraud-1
237,Criminal and Civil Enforcement,2020-01-13,U.S. Attorney,Eastern District of Michigan,0,Metro Detroit Psychologist Sentenced to 51 Months for Health Care Fraud and Money Laundering,"A psychologist with multiple clinic locations throughout Metro Detroit, will spend 51 months in prison for the commission of health care fraud and money laundering offenses, U.S. Attorney Matthew Schneider announced today.",https://www.justice.gov/usao-edmi/pr/metro-detroit-psychologist-sentenced-51-months-health-care-fraud-and-money-laundering
239,Criminal and Civil Enforcement,2020-01-10,U.S. Attorney,Western District of Pennsylvania,0,Pittsburgh-Area Lab Owner Pleads Guilty To Multiple Kickback Conspiracies In Connection With Almost $130 Million In Medicare Claims For Genetic Testing,"PITTSBURGH, Pa. - A resident of Monroeville, Pennsylvania, pleaded guilty in federal court to three conspiracy counts and one substantive count related to the payment and receipt of unlawful kickbacks, United States Attorney Scott W. Brady announced today.",https://www.justice.gov/usao-wdpa/pr/pittsburgh-area-lab-owner-pleads-guilty-multiple-kickback-conspiracies-connection
240,Criminal and Civil Enforcement,2020-01-08,U.S. Department of Justice,,1,Philadelphia-Area Doctor Sentenced to 12 Months in Prison for Unlawfully Distributing Oxycodone,"A Philadelphia-area doctor was sentenced to 12 months and one day in prison and ordered to pay a $100,000 fine yesterday for the illegal distribution of oxycodone.",https://www.justice.gov/opa/pr/philadelphia-area-doctor-sentenced-12-months-prison-unlawfully-distributing-oxycodone
241,Criminal and Civil Enforcement,2020-01-08,U.S. Attorney,Eastern District of Pennsylvania,0,Philadelphia-Based Personal Injury Law Firm Agrees to Resolve Allegations of Unpaid Medicare Debts,"PHILADELPHIA - United States Attorney William M. McSwain announced that a Philadelphia-based personal injury law firm, Simon & Simon, P.C., has entered into a settlement agreement with the United States to resolve allegations that it failed to reimburse the United States for certain Medicare payments. The government had made these payments to medical providers for the firm's clients.",https://www.justice.gov/usao-edpa/pr/philadelphia-based-personal-injury-law-firm-agrees-resolve-allegations-unpaid-medicare
242,Criminal and Civil Enforcement,2020-01-08,U.S. Attorney,Eastern District of Pennsylvania,0,Montgomery County Doctor Sentenced to 12 Months in Prison for Unlawfully Distributing OxyCodone,"PHILADELPHIA - United States Attorney William M. McSwain and Assistant Attorney General Brian A. Benczkowski of the Justice Department's Criminal Division announced that Richard Ira Mintz, D.O., 69, of Dresher, Pennsylvania was sentenced to one year and one day imprisonment, three years' supervised release, and $100,000 fine by United States District Court Judge Michael Baylson for illegally distributing controlled substances.",https://www.justice.gov/usao-edpa/pr/montgomery-county-doctor-sentenced-12-months-prison-unlawfully-distributing-oxycodone
244,Criminal and Civil Enforcement,2020-01-02,U.S. Attorney,Southern District of California,0,"San Diego Eye Doctors Pay $950,000 to Settle Medicare Billing Fraud Allegations","SAN DIEGO - Mark D. Smith and Fane Robinson, two San Diego-area physicians, have paid the United States $948,768.18 to resolve allegations that they violated the federal False Claims Act by knowingly submitting false claims to Medicare.",https://www.justice.gov/usao-sdca/pr/san-diego-eye-doctors-pay-950000-settle-medicare-billing-fraud-allegations
245,Criminal and Civil Enforcement,2020-05-29,"U.S. Attorney's Office, District of Idaho",,0,Eagle Woman Sentenced to 37 Months for Health Care Fraud,"BOISE - Karina Renee Moore, 48, of Eagle, was sentenced to 37 months in federal prison for health care fraud, U.S. Attorney Bart M. Davis announced today.  U.S. District Judge B. Lynn Winmill also ordered Moore to serve three years of supervised release following her release from prison and to pay $611,860.86 in restitution.  Moore pleaded guilty on January 7, 2020.",https://go.usa.gov/xw2xF
246,Criminal and Civil Enforcement,2020-05-29,"U.S. Attorney's Office, Eastern District of Virginia",,0,Woman Sentenced to Prison for $500K Health Care Fraud Scheme,"RICHMOND, Va. - A North Carolina woman was sentenced today to four years in prison for committing a $506,000 fraud on the Virginia Medicaid program.",https://go.usa.gov/xw2xM
247,Criminal and Civil Enforcement,2020-05-27,"U.S. Attorney's Office, Eastern District of North Carolina",,0,Las Vegas Couple Indicted in $13 Million Fraud Upon North Carolina Medicaid Program and Scheme to Launder Proceeds Into Private Jet,"RALEIGH, N.C. - On May 19, 2020 a federal grand jury returned a Superseding Indictment charging a Las Vegas couple with numerous charges, including (1) Conspiracy to Commit Health Care Fraud and Wire Fraud, (2) Health Care Fraud, (3) Wire Fraud, (4) False Statements Relating to Health Care Matters, (4) Aggravated Identity Theft, (5) Conspiracy to Commit Money Laundering, and (6) Conducting Transactions in Criminally Derived Property with Fraud and Money Laundering.  The charges were unsealed today, following the arrest of all defendants.",https://go.usa.gov/xwreS
248,Criminal and Civil Enforcement,2020-05-22,"U.S. Attorney's Office, Eastern District of Pennsylvania",,0,Pennsylvania Man Sentenced to 37 Months in Prison and Over $3 Million in Restitution for Health Care Fraud Scheme,"PHILADELPHIA - United States Attorney William M. McSwain announced today that Branden Coluccio, 32, of Doylestown, Pennsylvania, has been sentenced to 37 months in prison for conspiracy to commit health care fraud. As part of his sentence, he was also ordered to pay restitution in the amount of $3,070,157, forfeiture in the amount of $110,000, and an additional $15,000 fine. United States District Judge Wendy Beetlestone presided over the sentencing hearing in Philadelphia via video teleconference. This scheme involved Liberation Way, a drug and alcohol rehabilitation organization that had treatment centers in Yardley, Bala Cynwyd, and Fort Washington, Pennsylvania.",https://go.usa.gov/xwaAv
