,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
256,Criminal and Civil Enforcement,"May 21, 2015",U.S. Department of Justice,,1,Assistant Administrator of Riverside General Hospital Sentenced to 40 Years in Prison for $116 Million Medicare Fraud Scheme,"The former assistant administrator of Riverside General Hospital was sentenced today to 40 years in prison for his role in a $116 million Medicare fraud scheme.  To date, 10 individuals have pleaded guilty or been convicted for their involvement in the scheme.",https://www.justice.gov/opa/pr/assistant-administrator-riverside-general-hospital-sentenced-40-years-prison-116-million
257,Criminal and Civil Enforcement,"May 21, 2015",U.S. Attorney,Northern District of California,0,"Watsonville Nursing Home Owners, Operators And Manager Agree To Pay $3.8 Million To Settle Allegations Of False Claims","SAN FRANCISCO - The owners, operators, and manager of two nursing homes in Watsonville, Calif., have agreed to pay $3.8 million to settle allegations that they submitted false claims to the United States, announced United States Attorney Melinda Haag, U.S. Department of Health and Human Services OIG (HHS-OIG) Special Agent in Charge Ivan Negroni, and Federal Bureau of Investigation Special Agent in Charge David J. Johnson.",https://www.justice.gov/usao-ndca/pr/watsonville-nursing-home-owners-operators-and-manager-agree-pay-38-million-settle
258,Criminal and Civil Enforcement,"May 21, 2015",U.S. Attorney,District of New Jersey,0,Owner Of Parsippany-Based Diagnostic Testing Facility,"NEWARK, N.J. - A Morris County, New Jersey, man was sentenced today to 12 months in prison for his role in a scheme to bill for diagnostic testing services he did not render and to enable a cardiologist to evade the Medicare program's pre-payment review of his claims, U.S. Attorney Paul J. Fishman announced.",https://www.justice.gov/usao-nj/pr/owner-parsippany-based-diagnostic-testing-facility
259,Criminal and Civil Enforcement,"May 20, 2015",U.S. Department of Justice,,1,Physician Pleads Guilty For Role in Detroit-Area Medicare Fraud Scheme,A licensed physician and former owner of a Detroit-area medical practice pleaded guilty today for his role in a $4.2 million health care fraud scheme.,https://www.justice.gov/opa/pr/physician-pleads-guilty-role-detroit-area-medicare-fraud-scheme-2
260,Criminal and Civil Enforcement,"May 20, 2015",U.S. Department of Justice,,0,Medco to Pay $7.9 Million to Resolve Kickback Allegations,"Medco Health Solutions Inc., a wholly-owned subsidiary of the pharmacy benefit manager Express Scripts Holding Company, of Missouri, has agreed to pay the government $7.9 million to settle allegations that it engaged in a kickback scheme in violation of the False Claims Act, the Justice Department announced today.  Medco provides pharmacy benefit management services to clients who receive subsidies under the Medicare Retiree Drug Subsidy program.",https://www.justice.gov/opa/pr/medco-pay-79-million-resolve-kickback-allegations
261,Criminal and Civil Enforcement,"May 20, 2015",U.S. Department of Justice,,0,"Government Settles False Claims Act Allegations against Florida Neurologist for $150,000","Dr. Sean Orr of Jacksonville, Florida, has agreed to pay $150,000 to settle allegations that he violated the False Claims Act by providing medically unnecessary services and drugs to federal health care program beneficiaries, the Department of Justice announced today.  Dr. Orr is a neurologist formerly employed by Baptist Neurology Inc. and Baptist Medical Center-Jacksonville. ",https://www.justice.gov/opa/pr/government-settles-false-claims-act-allegations-against-florida-neurologist-150000
262,Criminal and Civil Enforcement,"May 19, 2015",U.S. Attorney,District of Maryland,0,"Pharmacy Owner Sentenced for Conspiracy to Distribute Contraband Cigarettes, Health Care Fraud, and Receiving and Distributing Misbranded Drugs","Baltimore, Maryland - U.S. District Judge William D. Quarles, Jr. sentenced the owner of Health Way Pharmacy, Salim Yusufov, age 43, of Reisterstown, Maryland, today to 12 months home confinement as part of four years' probation, for a conspiracy to traffic over $6.6 million in contraband cigarettes, health care fraud, and receipt and delivery of misbranded drugs. Judge Quarles also ordered Yusufov to forfeit $200,000.",https://www.justice.gov/usao-md/pr/pharmacy-owner-sentenced-conspiracy-distribute-contraband-cigarettes-health-care-fraud
263,Criminal and Civil Enforcement,"May 19, 2015",U.S. Attorney,District of Idaho,0,Twin Falls Former Pharmacy Technician Sentenced for Diverting Controlled Substances,"BOISE - Krista Federer, 46, of Twin Falls, Idaho, was sentenced today to 12 months and one day in prison for distributing a controlled substance, U.S. Attorney Wendy J. Olson announced.  U.S. District Judge Edward J. Lodge also ordered Federer to serve three years of supervised release, and to pay a $1,000 fine.",https://www.justice.gov/usao-id/pr/twin-falls-former-pharmacy-technician-sentenced-diverting-controlled-substances
264,Criminal and Civil Enforcement,"May 18, 2015",U.S. Department of Justice,,1,Administrator and Biller of Illinois Physician Group Convicted in $4.5 Million Medicare Fraud Scheme,"A federal jury in Chicago on May 15, 2015, convicted the administrator and biller of a Schaumburg, Illinois, in-home visiting physician group for their participation in a $4.5 million health care fraud scheme that included billing Medicare for services rendered to patients who were dead and services rendered by medical professionals who worked over 24 hours in a day.",https://www.justice.gov/opa/pr/administrator-and-biller-illinois-physician-group-convicted-45-million-medicare-fraud-scheme
265,Criminal and Civil Enforcement,"May 15, 2015",U.S. Attorney,Southern District of Illinois,0,Marion Woman Sentenced For Healthcare Fraud,"Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, announced today, that Charlietta M. Lee, 51, of Marion, Illinois, was sentenced for engaging in a scheme to commit health care fraud by defrauding the Home Services Program, which is a Medicaid Waiver Program designed to allow individuals to stay in their homes instead of entering a nursing home.",https://www.justice.gov/usao-sdil/pr/marion-woman-sentenced-healthcare-fraud
266,Criminal and Civil Enforcement,"May 15, 2015",U.S. Attorney,District of New Jersey,0,New Jersey Doctor Sentenced To 14 Months In Prison For Taking Bribes In Test-Referrals Scheme Involving New Jersey Clinical Lab,"NEWARK, N.J. - A doctor with a medical practice in Montclair, New Jersey, was sentenced today to 14 months in prison for accepting bribes in exchange for test referrals as part of a long-running and elaborate scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, New Jersey, its president and numerous associates, U.S. Attorney Paul J. Fishman announced.",https://www.justice.gov/usao-nj/pr/new-jersey-doctor-sentenced-14-months-prison-taking-bribes-test-referrals-scheme
267,Criminal and Civil Enforcement,"May 14, 2015",U.S. Department of Justice,,0,Long-Term Care Pharmacy to Pay $31.5 Million to Settle Lawsuit Alleging Violations of Controlled Substances Act and False Claims Act,"PharMerica Corporation has agreed to pay the United States $31.5 million to resolve a lawsuit alleging that they violated the Controlled Substances Act by dispensing Schedule II controlled drugs without a valid prescription and violated the False Claims Act by submitting false claims to Medicare for these improperly dispensed drugs, the Justice Department announced today.",https://www.justice.gov/opa/pr/long-term-care-pharmacy-pay-315-million-settle-lawsuit-alleging-violations-controlled
268,Criminal and Civil Enforcement,"May 14, 2015",U.S. Department of Justice,,1,"New Orleans Jury Convicts Two Doctors, a Nurse and an Office Manager for Roles in $50 Million Fraud Scheme",A jury in New Orleans convicted four employees of medical service clinics yesterday for their roles in a $50 million Medicare fraud scheme.,https://www.justice.gov/opa/pr/new-orleans-jury-convicts-two-doctors-nurse-and-office-manager-roles-50-million-fraud-scheme
269,Criminal and Civil Enforcement,"May 14, 2015",U.S. Attorney,District of Connecticut,0,"Ambulance Companies Pay $595,000 to Settle Allegations of Medically Unnecessary Ambulance Transportation","Deirdre M. Daly, United States Attorney for the District of Connecticut, announced that EFK OF CONNECTICUT, INC., d/b/a NELSON AMBULANCE SERVICE, located in North Haven, and SKMP ENTERPRISES, INC., d/b/a ACCESS AMBULANCE SERVICE, located in Bridgeport, have entered into a civil settlement agreement with the government in which they will pay $595,000 to resolve allegations that they improperly billed the Medicare and Medicaid programs.",https://www.justice.gov/usao-ct/pr/ambulance-companies-pay-595000-settle-allegations-medically-unnecessary-ambulance
270,Criminal and Civil Enforcement,"May 14, 2015",U.S. Attorney,Southern District of New York,0,Manhattan U.S. Attorney Settles Civil Fraud Claims Against Westchester Medical Center Arising From Its Violations Of The Anti-Kickback Statute And The Stark Law,"Preet Bharara, the United States Attorney for the Southern District of New York, Scott J. Lampert, Special Agent in Charge of the U.S. Department of Health and Human Services, Office of Inspector General's (""HHS-OIG"") New York Region, and Diego Rodriguez, the Assistant Director-in-Charge of the New York Office of the Federal Bureau of Investigation (""FBI""), announced today that the United States has settled civil fraud claims under the False Claims Act against WESTCHESTER COUNTY HEALTH CARE CORPORATION d/b/a WESTCHESTER MEDICAL CENTER (""WMC"") related to WMC's alleged violations of the Anti-Kickback Statute and the Stark Law and submission of costs reports to Medicare seeking reimbursement for charges WMC did not incur. In connection with the settlement, which was approved by U.S. District Judge Lewis A. Kaplan on May 14, 2015, the defendant agreed to pay a total of $18,800,000 to resolve its liabilities, and made admissions as to its conduct.",https://www.justice.gov/usao/nys/pressreleases/May15/WMCsettlement.php
271,Criminal and Civil Enforcement,"May 14, 2015",U.S. Attorney,Western District of Pennsylvania,0,"Pennsylvania Physician Sentenced to Prison for False Tax Returns, Healthcare Fraud","JOHNSTOWN, Pa. - A resident of the Dominican Republic, has been sentenced in federal court to one year and one day in prison and ordered to pay restitution of $121,000 to Highmark Blue Cross/Blue Shield on his conviction of filing false individual and corporate tax returns and health care fraud, United States Attorney David J. Hickton announced today.",https://www.justice.gov/usao/paw/news/2015/2015_may/2015_05_14_01.html
272,Criminal and Civil Enforcement,"May 13, 2015",U.S. Department of Justice,,1,Southern California Medical Supply Company Owner Sentenced to Four Years in Prison for $8.3 Million Medicare Fraud Scheme,A registered nurse who owned a medical supply company was sentenced today in Los Angeles to four years in federal prison for her role in an $8.3 million Medicare fraud scheme.,https://www.justice.gov/opa/pr/southern-california-medical-supply-company-owner-sentenced-four-years-prison-83-million
273,Criminal and Civil Enforcement,"May 12, 2015",U.S. Department of Justice,,1,Owner of Miami Home Health Care Company Sentenced to 10 Years in Prison for Lead Role in $13 Million Medicare Fraud Scheme,"An owner of a Miami home health care company was sentenced today to 10 years in prison for his leading role in a $13 million Medicare fraud scheme that involved paying kickbacks and bribes to patient recruiters, Medicare beneficiaries and others in South Florida doctors' offices and medical clinics.",https://www.justice.gov/opa/pr/owner-miami-home-health-care-company-sentenced-10-years-prison-lead-role-13-million-medicare
274,Criminal and Civil Enforcement,"May 12, 2015",Northern District of California,,0,United States Joins Lawsuit Against Bay Area Sleep Clinics,"SAN JOSE - The United States has joined a whistleblower action pending in the Northern District of California against the owners and operators of Bay Sleep Clinic and their related businesses, Qualium Corporation and Amerimed Corporation, announced United States Attorney Melinda Haag and U.S. Department of Health and Human Services Special Agent in Charge, Ivan Negroni.",https://www.justice.gov/usao-ndca/pr/united-states-joins-lawsuit-against-bay-area-sleep-clinics
275,Criminal and Civil Enforcement,"May 12, 2015",Western District of Louisiana,,0,"Shreveport woman sentenced to 27 months in prison for health care fraud, wire fraud","SHREVEPORT, La. - United States Attorney Stephanie A. Finley announced that the owner and operator of a Shreveport intensive outpatient program company was sentenced Monday to 27 months in prison for charging Medicare for services never rendered.",https://www.justice.gov/usao-wdla/pr/shreveport-woman-sentenced-27-months-prison-health-care-fraud-wire-fraud
276,Criminal and Civil Enforcement,"May 11, 2015",U.S. Attorney,Eastern District of Pennsylvania,0,United States Sues Supply Company And Delaware County Couple For Healthcare Fraud,"PHILADELPHIA - The United States filed a civil healthcare fraud lawsuit today against John M. Hastings and Sarah Cintron Hastings, of Drexel Hill, Pennsylvania, and their medical supply company, Diabetic Care Solutions, Inc.  The complaint, announced by United States Attorney Zane David Memeger, alleges that the couple operated the company in an attempt to bypass Hastings' exclusion from the Medicare program.",https://www.justice.gov/usao-edpa/pr/united-states-sues-supply-company-and-delaware-county-couple-healthcare-fraud
277,Criminal and Civil Enforcement,"May 8, 2015",U.S. Department of Justice,,1,Dallas Physician and His Employee Arrested for Alleged $5.2 Million Medicare Fraud Scheme,"A physician who ran a medical house call service business in Dallas, and an employee of that business were arrested this morning on charges related to their alleged participation in a $5.2 million health care fraud scheme.",https://www.justice.gov/opa/pr/dallas-physician-and-his-employee-arrested-alleged-52-million-medicare-fraud-scheme
278,Criminal and Civil Enforcement,"May 8, 2015",Middle District of Florida,,0,United States Settles False Claims Act Allegations Against Multiple Jacksonville Hospitals And An Ambulance Company For $7.5 Million,"Jacksonville, FL - United States Attorney A. Lee Bentley, III announces that the United States has settled allegations that nine hospitals in Jacksonville had a practice of routinely ordering basic life support ambulances when this type of transport was not medically necessary. The United States has also settled allegations with an ambulance company for its role in submitting millions of dollars of false claims to federal healthcare programs.  The allegations resolved included liability under the False Claims Act (FCA).",https://www.justice.gov/usao-mdfl/pr/united-states-settles-false-claims-act-allegations-against-multiple-jacksonville
279,Criminal and Civil Enforcement,"May 7, 2015",U.S. Department of Justice,,0,Sixteen Hospitals to Pay $15.69 Million to Resolve False Claims Act Allegations Involving Medically Unnecessary Psychotherapy Services,"The Justice Department announced today that 16 separate hospitals and their respective corporate parents have agreed to collectively pay $15.69 million to resolve False Claims Act allegations that the providers sought and received reimbursement from Medicare for services that were not medically reasonable or necessary, the U.S. Department of Justice announced today. ",https://www.justice.gov/opa/pr/sixteen-hospitals-pay-1569-million-resolve-false-claims-act-allegations-involving-medically
280,Criminal and Civil Enforcement,"May 7, 2015",U.S. Attorney,Eastern District of Pennsylvania,0,Medicare Beneficiary Pleads Guilty In Ambulance Fraud Scheme,"PHILADELPHIA - Keisha Regusters, 38, of Philadelphia, PA, pleaded guilty today to a fraud scheme involving kickbacks from an ambulance company. U.S. District Court Judge William H. Yohn, Jr. scheduled a sentencing hearing for August 11, 2015.  Regusters faces a possible advisory sentencing guideline range of six to 12 months in prison, up to three years of supervised release, restitution, a fine of up to $500,000, and a $200 special assessment.  ",https://www.justice.gov/usao-edpa/pr/medicare-beneficiary-pleads-guilty-ambulance-fraud-scheme
281,Criminal and Civil Enforcement,"May 6, 2015",U.S. Department of Justice,,1,Houston Doctor and Group Home Owner Indicted for Alleged Roles in $5.2 Million Medicare Fraud Scheme,A Houston doctor and a group home owner were arrested on charges related to their alleged participation in a $5.2 million Medicare fraud scheme involving false claims for mental health treatment.,https://www.justice.gov/opa/pr/houston-doctor-and-group-home-owner-indicted-alleged-roles-52-million-medicare-fraud-scheme
282,Criminal and Civil Enforcement,"May 6, 2015",U.S. Attorney,District of Connecticut,0,"State Fraud Enforcement Official Arrested, Charged with Wire Fraud","Deirdre M. Daly, United States Attorney for the District of Connecticut, announced that LYNWOOD PATRICK, JR., 39, of East Hartford, was arrested today on a federal criminal complaint charging him with wire fraud in connection with his submission of a fraudulent application for a personal mortgage modification.",https://www.justice.gov/usao-ct/pr/state-fraud-enforcement-official-arrested-charged-wire-fraud
283,Criminal and Civil Enforcement,"May 6, 2015",U.S. Attorney,Eastern District of North Carolina,0,Pharmacy Company Agreed To Pay $5 Million To Settle Claims That It Gave Gift Cards And Waived Copayments For Medicare And Medicaid Patients In Violation Of The Anti-Kickback Statute,"RALEIGH - United States Attorney Thomas G. Walker announced that Physician Pharmacy Alliance, Inc., (""PPA""), agreed to pay $5 Million to settle claims that, under prior ownership, PPA gave improper gift cards in order to induce referrals or enrollments of Medicare and Medicaid patients, and routinely waived copayments of Medicare and Medicaid patients, in violation of the Anti-kickback statute.",https://www.justice.gov/usao/nce/press/2015/2015-may-06_03.html
284,Criminal and Civil Enforcement,"May 6, 2015",U.S. Attorney,Southern District of New York,0,Manhattan U.S. Attorney Settles Civil Fraud Claims Against Vascular Surgery Clinic And Surgeon For Fraudulently Billing Medicare For Nonreimbursable Vascular Surgery Procedures  ,"Preet Bharara, the United States Attorney for the Southern District of New York, and Scott Lampert, Special Agent in Charge of the U.S. Department of Health and Human Services, Office of Inspector General's (""HHS-OIG"") New York Region, announced today that the United States has settled civil fraud claims under the False Claims Act against MATTOO & BHAT MEDICAL ASSOCIATES, P.C. (""MBPC"") and DR. FENG QIN (""DR. QIN"") related to MBPC's submission of fraudulent claims for reimbursement by Medicare for vascular surgical procedures that are not covered under Medicare. In connection with the settlement, which was approved by U.S. District Judge Louis L. Stanton on May 1, 2015, the defendants agreed to pay a total of $1,150,000 to resolve their liabilities.",https://www.justice.gov/usao/nys/pressreleases/May15/AVCareSettlementPR.php
285,Criminal and Civil Enforcement,"May 5, 2015",U.S. Attorney,Southern District of New York,0,Manhattan U.S. Attorney Announces Conviction Of Doctor And Owner Of Bronx Clinic Involved In Illegal Distribution Of More Than Five Million Oxycodone Pills,"Preet Bharara, the United States Attorney for the Southern District of New York, announced the conviction of KEVIN LOWE, the owner of ""Astramed,"" a purported medical clinic with multiple locations in the Bronx, New York, and from which more than five million tablets of the prescription painkiller oxycodone were unlawfully distributed over a three-year period. LOWE was convicted yesterday following a two-week jury trial presided over by U.S. District Judge Lorna G. Schofield.",https://www.justice.gov/usao/nys/pressreleases/May15/LoweKevinVerdictPR.php
286,Criminal and Civil Enforcement,"May 5, 2015",U.S. Attorney,District of New Jersey,0,Two Doctors Each Sentenced to 37 Months in Prison for Taking Bribes in Test-Referrals Scheme with New Jersey Clinical Lab,"NEWARK, N.J. - Two doctors were sentenced to prison today for accepting bribes in exchange for test referrals as part of a long-running and elaborate scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, New Jersey, its president and numerous associates, U.S. Attorney Paul J. Fishman announced.",https://www.justice.gov/usao-nj/pr/two-doctors-each-sentenced-37-months-prison-taking-bribes-test-referrals-scheme-new
287,Criminal and Civil Enforcement,"May 4, 2015",U.S. Attorney,District of Columbia,0,"Durable Medical Equipment Supplier to Pay United States $300,000 To Resolve False Claims Allegations","WASHINGTON - American Rehab Equipment Company, formerly known as Patients First Medical Equipment Company, has agreed to pay the United States and the District of Columbia a total of $300,000 to settle allegations that it violated the False Claims Act by overcharging the District of Columbia Medicaid Program for custom power wheelchairs provided to residents of nursing facilities.",https://www.justice.gov/usao-dc/pr/durable-medical-equipment-supplier-pay-united-states-300000-resolve-false-claims
288,Criminal and Civil Enforcement,"May 4, 2015",U.S. Attorney,Southern District of California,0,Five Southern California Ambulance Companies to Pay More Than $11.5 Million to Resolve Kickback Allegations,"SAN DIEGO - In a lawsuit unsealed in federal court today, five ambulance companies have entered into civil settlements with the Department of Justice requiring them to collectively pay more than $11.5 million in payments to the United States to resolve kickback allegations.",https://www.justice.gov/usao/cas/press/2015/cas15-0504-CivilAmbulance.html
289,Criminal and Civil Enforcement,"May 4, 2015",U.S. Attorney,District of Nevada,0,Endoscopy Center Ceo Sentenced For Billing Fraud Scheme,"LAS VEGAS, Nev.  - Tonya Rushing, former CEO of the now-defunct Endoscopy Center of Southern Nevada, was sentenced today by Senior U.S. District Judge Larry R. Hicks to one year and one day in prison for conspiring with Dipak Desai, the former owner of the center, to commit health care fraud, announced U.S. Attorney Daniel G. Bogden for the District of Nevada.",https://www.justice.gov/usao-nv/pr/endoscopy-center-ceo-sentenced-billing-fraud-scheme
290,Criminal and Civil Enforcement,"May 1, 2015",U.S. Attorney,Southern District of New York,0,Manhattan U.S. Attorney Announces $60 Million Civil Fraud Settlement With Accredo Health Group Over Kickback Scheme Involving Prescription Drug,"Preet Bharara, the United States Attorney for the Southern District of New York, Diego Rodriguez, the Assistant Director-in-Charge of the New York Office of the Federal Bureau of Investigation (""FBI""), and Scott J. Lampert, Special Agent in Charge of the U.S. Department of Health and Human Services, Office of Inspector General's New York Regional Office (""HHS-OIG"") announced yesterday a $60 million settlement of a civil fraud lawsuit against ACCREDO HEALTH GROUP (""ACCREDO"") concerning a kickback scheme with NOVARTIS PHARMACEUTICALS CORP. (""NOVARTIS"") involving the prescription drug Exjade. In addition to filing a Notice of Intervention against and Stipulation and Order of Settlement and Dismissal with ACCREDO, the Government has elected to intervene against NOVARTIS over the same conduct previously filed by a whistleblower. As alleged in the lawsuit, NOVARTIS provided kickbacks, in the form of patient referrals and related benefits, to ACCREDO in exchange for ACCREDO's recommending refills to Exjade patients. In connection with the scheme, the defendants understated the serious and potentially life-threatening side effects of Exjade when promoting the drug's benefits to patients.",https://www.justice.gov/usao/nys/pressreleases/May15/AccredoNovartisSettlementPR.php
291,Criminal and Civil Enforcement,"April 30, 2015",U.S. Department of Justice,,0,Miami-Area Physician Sentenced to 60 Months in Prison for Role in $5.5 Million Medicare Fraud Scheme,"A Miami-area medical doctor was sentenced today to 60 months in prison for his role in a $5.5 million Medicare fraud scheme involving fraudulent billings by a psychiatric hospital in Hollywood, Florida.",https://www.justice.gov/opa/pr/miami-area-physician-sentenced-60-months-prison-role-55-million-medicare-fraud-scheme
292,Criminal and Civil Enforcement,"April 30, 2015",U.S. Attorney,Central District of California,0,Hawthorne Woman Sentenced to 6½ Years in Federal Prison for Running Wheelchair Scam that Cost Medicare Nearly $3.5 Million,LOS ANGELES - A Hawthorne woman who ran a company that submitted more than $7 million in fraudulent claims to Medicare - primarily for power wheelchairs that were not needed by patients - and caused the government health insurance program to lose nearly $3.5 million has been sentenced to 78 months in federal prison.,https://www.justice.gov/usao/cac/Pressroom/2015/038.html
293,Criminal and Civil Enforcement,"April 30, 2015",U.S. Attorney,District of Massachusetts,0,"Maine Nursing Home Operator to Pay $300,000 to Resolve Allegations Concerning Claims for Rehabilitation Therapy","BOSTON - A skilled nursing facility operator in Maine, Rousseau Management, Inc., entered into an agreement with the United States to pay $300,000 to resolve allegations concerning inflated Medicare claims.",https://www.justice.gov/usao-ma/pr/maine-nursing-home-operator-pay-300000-resolve-allegations-concerning-claims
294,Criminal and Civil Enforcement,"April 29, 2015",U.S. Attorney,Middle District of Georgia,0,"Hospital Authority Of Irwin County Resolves False Claims Act Investigation For $520,000","Michael J. Moore, United States Attorney for the Middle District of Georgia, and Samuel S. Olens, Attorney General for the State of Georgia, announced today they have reached a civil settlement with the Hospital Authority of Irwin County (ICH), Dr. Mahendra Amin, Dr. Ashfaq Saiyed, Dr. Romana Bairan, Dr. Arturo Ruanto, Dr. Concordio Ursal, Dr. Drew Howard, Dr. Steve Anderson, Dr. Robert Reese, and Dr. Marshall Tanner.  The Defendants agreed to pay $520,000 to resolve allegations that they caused false claims to be submitted to Medicare and Medicaid.",https://www.justice.gov/usao-mdga/pr/hospital-authority-irwin-county-resolves-false-claims-act-investigation-520000
295,Criminal and Civil Enforcement,"April 29, 2015",U.S. Attorney,District of New Jersey,0,New Jersey Doctor Sentenced To One Year And One Day In Prison For Taking Bribes In Test-Referral Scheme With New Jersey Clinical Lab,"NEWARK, N.J. - A doctor with practices in Wall Township and Howell Township, New Jersey, was sentenced today to one year and one day in prison for accepting bribes in exchange for test referrals as part of a long-running scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, New Jersey, its president and numerous associates, U.S. Attorney Paul J. Fishman announced.",https://www.justice.gov/usao-nj/pr/new-jersey-doctor-sentenced-one-year-and-one-day-prison-taking-bribes-test-referral
296,Criminal and Civil Enforcement,"April 27, 2015",U.S. Department of Justice,,0,Georgia Hospital to Pay $20 Million to Resolve False Claims Act Allegations,"The Medical Center of Central Georgia (MCCG) has agreed to pay $20 million to settle allegations that the hospital violated the False Claims Act by billing Medicare for more expensive inpatient services that should have been billed as less costly outpatient or observation services, the Justice Department announced today.  MCCG is located in Macon, Georgia, and is the second largest hospital in the state.",https://www.justice.gov/opa/pr/georgia-hospital-pay-20-million-resolve-false-claims-act-allegations
297,Criminal and Civil Enforcement,"April 27, 2015",U.S. Attorney,Northern District of Alabama,0,Former Community Health Clinic CFO Pleads Guilty in Scheme to Defraud Millions from Government,BIRMINGHAM -- The former financial officer of two non-profit health clinics in Alabama for the poor and homeless pleaded guilty today to multiple federal charges related to a scheme to defraud millions of dollars from the clinics and the federal government health agencies that provide most of their funding.,https://www.justice.gov/usao-ndal/pr/former-community-health-clinic-cfo-pleads-guilty-scheme-defraud-millions-government
298,Criminal and Civil Enforcement,"April 24, 2015",U.S. Attorney,District of Massachusetts,0,Former Clinical Care Technician Charged with Stealing Pain Medication from Patients in Intensive Care,BOSTON - A former clinical care technician at Tufts New England Medical Center was charged yesterday with stealing pain medication from patients in intensive care.,https://www.justice.gov/usao-ma/pr/former-clinical-care-technician-charged-stealing-pain-medication-patients-intensive-care
299,Criminal and Civil Enforcement,"April 23, 2015",U.S. Departmentof Justice,,1,Louisiana Doctor Pleads Guilty to Health Care Fraud Charges for Writing False Home Health Certifications in $56 Million Fraud Scheme,"A Louisiana doctor pleaded guilty to federal health care fraud charges today, admitting that he wrote false home health care certifications that were used in a multi-million dollar Medicare fraud scheme.",https://www.justice.gov/opa/pr/louisiana-doctor-pleads-guilty-health-care-fraud-charges-writing-false-home-health
300,Criminal and Civil Enforcement,"April 21, 2015",U.S. Department of Justice,,0,Texas-Based Citizens Medical Center Agrees to Pay United States $21.75 Million to Settle Alleged False Claims Act Violations,"Citizens Medical Center, a county-owned hospital in Victoria, Texas, has agreed to pay the United States $21,750,000 to settle allegations that it violated the False Claims Act by engaging in improper financial relationships with referring physicians, the Justice Department announced today.",https://www.justice.gov/opa/pr/texas-based-citizens-medical-center-agrees-pay-united-states-2175-million-settle-alleged
301,Criminal and Civil Enforcement,"April 21, 2015",U.S. Department of Justice,,0,Family Dermatology PcCAgrees to Pay United States More Than $3.2 Million to Settle Alleged False Claims Act Violations,"Family Dermatology P.C. which owns and operates a dermatopathology laboratory in Georgia and a number of dermatology practices throughout the Eastern United States, has agreed to pay the United States $3,247,835 plus interest to settle allegations that it violated the False Claims Act by engaging in improper financial relationships with a number of its employed physicians, the Justice Department announced today.",https://www.justice.gov/opa/pr/family-dermatology-pccagrees-pay-united-states-more-32-million-settle-alleged-false-claims
302,Criminal and Civil Enforcement,"April 21, 2015",U.S. Department of Justice,,0,Texas-Based Citizens Medical Center Agrees to Pay United States $21.75 Million to Settle Alleged False Claims Act Violations,"Citizens Medical Center, a county-owned hospital in Victoria, Texas, has agreed to pay the United States $21,750,000 to settle allegations that it violated the False Claims Act by engaging in improper financial relationships with referring physicians, the Justice Department announced today.",https://www.justice.gov/opa/pr/texas-based-citizens-medical-center-agrees-pay-united-states-2175-million-settle-alleged
303,Criminal and Civil Enforcement,"April 21, 2015",U.S. Department of Justice,,0,Government Sues Skilled Nursing Chain HCR Manorcare for Allegedly Providing Medically Unnecessary Therapy,"The government has intervened in three False Claims Act lawsuits and filed a consolidated complaint against HCR ManorCare alleging that ManorCare knowingly and routinely submitted false claims to Medicare and Tricare for rehabilitation therapy services that were not medically reasonable and necessary, the Department of Justice announced today.  ManorCare is one of the nation's largest healthcare providers, operating approximately 281 skilled nursing facilities (SNFs) in 30 states.",https://www.justice.gov/opa/pr/government-sues-skilled-nursing-chain-hcr-manorcare-allegedly-providing-medically-unnecessary
304,Criminal and Civil Enforcement,"April 21, 2015",U.S. Attorney,Eastern District of Michigan,1,Operator of Detroit Adult Day Care Center and Two Home Health Care Company Owners Sentenced in $29 Million Medicare Fraud Conspiracy,WASHINGTON - The former operator of a Detroit adult day care center and two former owners of Detroit-area home health care companies were sentenced to prison today for their roles in a $29 million Medicare fraud scheme.,https://www.justice.gov/usao-edmi/pr/operator-detroit-adult-day-care-center-and-two-home-health-care-company-owners
305,Criminal and Civil Enforcement,"April 17, 2015",U.S. Attorney,Southern District of Georgia,0,Pooler Couple Sentenced To Federal Prison For Health Care Fraud Scheme,"Savannah, GA - Sheryl Evans, 55, of Pooler, Georgia, was sentenced earlier this week to 13 months in prison by United States District Court Judge William T. Moore, Jr. after pleading guilty to her role in a scheme to defraud the South Carolina Medicaid and federal Medicare programs.  Sheryl Evans's husband and partner-in-crime, Robert Evans, 53, also of Pooler, was sentenced to 6 months in prison.  Additionally, the couple was ordered to repay over $189,000 of fraudulently obtained proceeds.",https://www.justice.gov/usao-sdga/pr/pooler-couple-sentenced-federal-prison-health-care-fraud-scheme
306,Criminal and Civil Enforcement,"April 17, 2015",U.S. Attorney,Northern District of Illinois,0,Leader of a $23 Million Medicare Fraud Conspiracy Sentenced to 10 Years in Prison,"CHICAGO-A Chicago man was sentenced today to a 120 month term of imprisonment for taking control of two Chicago-area home health companies and using them to bilk Medicare out of more than $20 million. JACINTO ""JOHN"" GABRIEL, JR., 48, has been in custody since February 2014, when he entered a guilty plea to charges of conspiracy to commit health care fraud and tax evasion.",https://www.justice.gov/usao/iln/pr/chicago/2015/pr0417_02.html
