,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
283,Criminal and Civil Enforcement,"June 12, 2014",U.S. Attorney,District of New Jersey,0,New Jersey Doctor Sentenced To 21 Months in Prison for Taking Cash Kickbacks for Patient Referrals,"NEWARK, N.J. - A doctor who was convicted at trial of receiving cash kickbacks for diagnostic testing referrals was sentenced today to 21 months in prison, U.S. Attorney Paul J. Fishman announced today. Maryam Jafari, 43, was convicted Feb. 4, 2014, of all three counts of a superseding indictment charging her with conspiracy and two counts of violating the federal health care anti-kickback statute after a three-week trial before U.S. District Judge Claire C. Cecchi, who imposed the sentence today in Newark federal court. Jafari was a doctor licensed in New Jersey to practice internal medicine and operated an office in Newark. From 2010 through December 2011, Jafari solicited and received cash kickbacks from Orange Community MRI LLC in exchange for MRIs and CAT scans she referred to the diagnostic testing facility.","https://www.justice.gov/usao/nj/Press/files/Jafari,%20Maryam%20Sentencing%20PR.html"
284,Criminal and Civil Enforcement,"June 12, 2014",U.S. Attorney,District of Montana,0,Blackfeet TANF Scheme Leads to 30 Months in Federal Custody,"The United States Attorney's Office announced that SANDRA MARIE SANDERVILLE, 58, of Browning, was sentenced on June 12, 2014, to 30 months in federal prison, to be followed by two-and-one-half years of supervised release, by U.S. District Judge Brian M. Morris. During the hearing in Great Falls, Sanderville was also ordered to pay $297,612 in restitution. Sanderville was sentenced in connection with her February 27, 2014, guilty plea to theft from an Indian Tribal Government receiving federal grant funds.",https://www.fbi.gov/saltlakecity/press-releases/2014/blackfeet-tanf-scheme-leads-to-30-months-in-federal-custody
285,Criminal and Civil Enforcement,"June 10, 2014",U.S. Attorney,Southern District of New York,0,Manhattan U.S. Attorney Announces Arrest of Reality Television Cast Member for Failing to Pay Over $1 Million in Child Support,"Preet Bharara, the United States Attorney for the Southern District of New York, and Thomas O'Donnell, the Special Agent-in-Charge of the New York Field Office of the United States Department of Health and Human Services Office of the Inspector General (""HHS-OIG""), announced the unsealing of a criminal Complaint against STEVEN JORDAN, a/k/a ""Stevie Jordan,"" a/k/a ""Stevie J,"" a cast member on a reality television show, for failing to pay over $1 million in child support obligations with respect to two children. JORDAN was arrested last night at his residence in Atlanta and is expected to be presented today in federal court in the Northern District of Georgia.",https://www.justice.gov/usao/nys/pressreleases/June14/JordanStevenArrestPR.php
286,Criminal and Civil Enforcement,"June 9, 2014",U.S. Attorney,District of Maine,0,Brunswick Women Pleads Guilty to Federal Program and Tax Fraud,"Portland, Maine - United States Attorney Thomas E. Delahanty II announced that Stacey  A. Backman, 41, of Brunswick, Maine, pled guilty in U.S. District Court to federal program and tax fraud charges.  According to court records, the defendant was a fund accountant at Coastal Enterprises, Inc. (CEI). CEI is a private, nonprofit, charitable Community Development Corporation and Community Development Financial Institution based in Wiscasset, Maine that received more than $10,000 in federal funds each year. From 2010 to January 2014, the defendant embezzled over $300,000 from CEI and failed to report the embezzled income on her federal income tax returns. CEI learned of the embezzlement in January 2014 and terminated the defendant's employment.",https://www.justice.gov/usao/me/news/20140609_backman_stacey_guilty_plea.html
287,Criminal and Civil Enforcement,"June 9, 2014",U.S. Attorney,District of New Jersey,0,"Morris County, N.J., Couple charged with conspiracy to commit health care fraud","NEWARK, N.J. - A Morris County, N.J., couple who owned a mobile diagnostic testing company were arrested this morning and charged with conspiring to commit health care fraud, U.S. Attorney Paul J. Fishman announced. Nita K. Patel, 51, and Kirtish N. Patel, 51, of Rockaway, N.J., owners and operators of Biosound Medical Services Inc. and Heart Solutions of Parsippany, N.J., were charged by complaint with one count of conspiracy to commit health care fraud. They made their initial appearance today before U.S. Magistrate Judge James B. Clark III in Newark federal court.  ","https://www.justice.gov/usao/nj/Press/files/Patel,%20Nita%20and%20Kirtish%20Charged%20News%20Release.html"
288,Criminal and Civil Enforcement,"June 9, 2014",U.S. Attorney,Southern District of Georgia,0,Brunswick Woman Sentenced to 16 Years in Prison for Defrauding Medicaid of More Than $4 Million,"BRUNSWICK, GA-Schella Logan Hope, 47, of Brunswick, Georgia, who was previously convicted by a federal jury of various health care fraud, aggravated identity theft, and money laundering offenses for her role in a multi-million-dollar Medicaid fraud conspiracy, was sentenced last month to 16 years in prison. The sentence was imposed by the Honorable Lisa Godbey Wood, Chief Judge for the United States District Court for the Southern District of Georgia, who also presided over Hope's trial.",https://www.fbi.gov/atlanta/press-releases/2014/brunswick-woman-sentenced-to-16-years-in-prison-for-defrauding-medicaid-of-more-than-4-million
289,Criminal and Civil Enforcement,"June 6, 2014",U.S. Attorney,Northern District of Texas,0,"North Texas Men, Who Owned Hyperbaric Oxygen Therapy Companies, are Sentenced for Roles in Conspiracy to Commit Health Care Fraud","DALLAS - Yesterday afternoon, two businessmen, Stanley Thaw, 72, of Frisco, Texas, and Michael Kincaid, 57, of Plano, Texas, who owned and operated hyperbaric oxygen therapy (HBOT) companies located in Plano, Denton, Hurst, Houston, and San Antonio, Texas, were each sentenced to five years in federal prison by U.S. District Judge Jorge A. Solis for conspiring to commit health care fraud.  In addition, Judge Solis ordered them to pay approximately $1.5 million in restitution, jointly and severally.  U.S. Attorney Sarah R. Saldaña of the Northern District of Texas made the announcement today.",https://www.justice.gov/usao/txn/PressRelease/2014/JUN2014/jun6Thaw_Kincaid_sent.html
290,Criminal and Civil Enforcement,"June 6, 2014",U.S. Attorney,District of Maryland,0,First Conspirator Pleads Guilty In Conspiracy To Distribute And Sell Millions In Contraband Cigarettes,"Baltimore, Maryland - Adam Azerman, age 59, of Pikesville, Maryland, pleaded guilty today to conspiracy to traffic in contraband cigarettes. The guilty plea was announced by United States Attorney for the District of Maryland Rod J. Rosenstein; Special Agent in Charge Stephen E. Vogt of the Federal Bureau of Investigation; Chief James W. Johnson of the Baltimore County Police Department; Special Agent in Charge Antoinette V. Henry of the U.S. Food & Drug Administration, Office of Criminal Investigations; and Special Agent in Charge Nicholas DiGiulio, Office of Investigations, Office of Inspector General of the Department of Health and Human Services.",https://www.justice.gov/usao/md/news/2014/FirstConspiratorPleadsGuiltyInConspiracyToDistributeAndSellMillionsInContrabandCigaret.html
291,Criminal and Civil Enforcement,"June 5, 2014",U.S. Attorney,District of New Jersey,0,Board-Certified New Jersey Pediatrician and Internist Sentenced To 20 Months in Prison for Taking Kickbacks,"NEWARK, N.J. - A board-certified pediatrician and internist from Morris County, N.J., was sentenced today to 20 months in prison for soliciting and taking cash and rental payments as kickbacks for his patients' diagnostic testing referrals, U.S. Attorney Paul J. Fishman announced.  Chikezie Onyenso, 55, of Randolph, N.J., was convicted on Oct. 15, 2013, after a three-week trial before U.S. District Judge Claire C. Cecchi, of conspiracy to solicit and receive kickbacks from a diagnostic testing facility called Orange Community MRI LLC (Orange MRI), and of soliciting and taking such kickbacks from Orange MRI. Judge Cecchi imposed the sentence today in Newark federal court. ","https://www.justice.gov/usao/nj/Press/files/Onyenso,%20Chikezie%20Sentencing%20PR.html"
292,Criminal and Civil Enforcement,"June 5, 2014",U.S. Attorney,Eastern District of Pennsylvania,0,EMT Sentenced For Role in Ambulance Fraud Scheme,"PHILADELPHIA - Khusen Akhmedov, 23, of Philadelphia, PA and Lancaster, PA, was sentenced today to 27 months in prison for his role in a health care fraud scheme involving Penn Choice Ambulance Inc., operating from Philadelphia, PA, Huntingdon Valley, PA and Camp Hill, PA.  Akhmedov pleaded guilty on December 5, 2013, to conspiracy to commit health care fraud, false statements relating to health care matters, and paying kickbacks to patients, a total of 16 counts.  Akhmedov, an EMT for Penn Choice, was indicted with Penn Choice owner Anna Mudrova and operators Yury Gerasyuk, Mikhail Vasserman, Irina Vasserman, Aleksandr Vasserman, and Valeriy Davydchik, all of whom have pleaded guilty.",https://www.justice.gov/usao/pae/News/2014/June/akhmedov_release.htm
293,Criminal and Civil Enforcement,"June 5, 2014",U.S. Attorney,Southern District of Illinois,0,"""Home Alone 3""","Stephen R. Wigginton, United States Attorney for the Southern District of Illinois, and Gerald Roy, Special Agent in Charge, United States Department of Health and Human Services, Office of Inspector General, Office of Investigations for Region 7 (Kansas City office), announced today indictments arising out of Operation Home Alone 3. The indictments constitute a third wave of charges that targets the abuse of a Medicaid program in Illinois that provides personal assistants to Medicaid recipients to assist them with general household activities and personal care. The program is intended for recipients under 60 years of age and is designed to reduce Medicaid expenditures by avoiding more expensive institutional care, including nursing home care.",https://www.justice.gov/usao/ils/News/2014/Jun/06052014_Home%20Alone%203%20Press%20Release.html
294,Criminal and Civil Enforcement,"June 4, 2014",U.S. Attorney,Eastern District of Texas,0,Nigerian Fugitive Arrested for Health Care Fraud Violations,"TYLER, Texas - A 43-year-old Nigerian fugitive has been arrested at a Houston airport and will now face federal health care fraud violations in the Eastern District of Texas, announced U.S. Attorney John M. Bales. Vivian Yusuf, of Port Harcourt, Nigeria, the former owner of Ivy Health Care Supply, a Houston area medical supply company, was arrested on June 3, 2014 at George Bush Intercontinental Airport in Houston.  Yusuf had been indicted for conspiracy to commit health care fraud, health care fraud, and aggravated identity theft and a fugitive since March 2011.",https://www.justice.gov/usao/txe/News/2014/edtx-hcf-yusuf-060414.html
295,Criminal and Civil Enforcement,"June 4, 2014",U.S. Attorney,Middle District of Florida,0,Grand Jury Indicts Two Scientists for Obtaining Government Research Contracts by Fraud,"Tampa, Florida - United States Attorney A. Lee Bentley, III announces the unsealing of an indictment charging Mahmoud Aldissi, a/k/a ""Matt,""(62) and Anastassia Bogomolova, a/k/a ""Anastasia,"" (51), both of Pinellas County, Florida, with conspiracy to commit wire fraud, wire fraud, aggravated identity theft, and falsification of records in a federal investigation. If convicted on all counts, each faces a maximum penalty of 20 years in federal prison. The Indictment also notifies the individuals that, among other specified property, the United States is also seeking a money judgment in the amount of $10,000,000, which reflects the proceeds of the charged criminal conduct.",https://www.justice.gov/usao/flm/press/2014/Jun/20140604_aldissi_bogomolova.html
296,Criminal and Civil Enforcement,"June 4, 2014",U.S. Attorney,Northern District of Ohio & Ohio Attorney General,0,"Husband, Wife Sentenced to Prison on Health Care Fraud Charges, Must Repay More than $800,000",Ohio Attorney General Mike DeWine and U.S. Attorney for the Northern District of Ohio Steven M. Dettelbach announced today that the husband and wife owners of a Maple Heights ambulette company will each serve time in prison for fraudulently billing Medicaid for hundreds of thousands of dollars of transportation services that they did not actually provide.,http://www.ohioattorneygeneral.gov/Media/News-Releases/June-2014/Husband-Wife-Sentenced-to-Prison-on-Health-Care-Fr
297,Criminal and Civil Enforcement,"June 3, 2014",U.S. Department of Justice,,1,Los Angeles Physician Indicted in $33 Million Medicare Fraud Scheme,"A Los Angeles physician was indicted today for a $33 million scheme to defraud Medicare, announced Assistant Attorney General Leslie R. Caldwell of the Justice Department's Criminal Division, U.S. Attorney André Birotte Jr. of the Central District of California, Special Agent in Charge Glenn R. Ferry of the U.S. Department of Health and Human Services Office of Inspector General (HHS-OIG) for the Los Angeles Region and Assistant Director in Charge Bill L. Lewis of the FBI's Los Angeles Field Office. Robert A. Glazer, 67, of Los Angeles, California, was indicted in the Central District of California and charged with one count of conspiracy to commit health care fraud.",https://www.justice.gov/opa/pr/2014/June/14-crm-596.html
298,Criminal and Civil Enforcement,"June 3, 2014",U.S. Attorney,Southern District of Texas,0,Local Doctor and Four Others Charged with Defrauding Medicare of Nearly $3 Million,"HOUSTON - Leonard Kibert M.D., 63, of Houston, has been charged in a 47-count indictment alleging a conspiracy to defraud Medicare of $2.9 million, announced United States Attorney Kenneth Magidson. Also charged in the indictment are Tsolak Gevorgyan, 28, Christopher O'Brien, 41, Gregorius Brown, 48, and Robert Manning, 58, all also of Houston.",https://www.justice.gov/usao/txs/1News/Releases/2014%20June/140603%20-%20Kibert.html
299,Criminal and Civil Enforcement,"June 3, 2014",U.S. Attorney,Western District of Kentucky,0,"Owners of Elizabethtown Hematology Oncology, PLC Agree To Pay Over $3.7 Million to Settle False Billings to Government Health Care Programs","LOUISVILLE, Ky. -Elizabethtown Hematology Oncology, PLC, and its owners have agreed to pay $3,739,325.41 to resolve allegations that they submitted or caused to be submitted false claims for payment to the Medicare, Medicaid, TRICARE - the health care program for Uniformed Service members, retirees and their families worldwide - and the Federal Employee Health Benefit Program (FEHBP) for extending the duration of chemotherapy infusion treatment to patients and inappropriately billing office visits for infusion therapy treatments, announced the Office of Inspector General of the Department of Health and Human Services and David J. Hale, United States Attorney for the Western District of Kentucky.",https://www.justice.gov/usao/kyw/news/2014/20140603-03.html
300,Criminal and Civil Enforcement,"May 30, 2014",U.S. Attorney, District of Maryland,0,"Timonium Man Pleads Guilty To Stealing Over $570,000 From An NIH Research Grant","Baltimore, Maryland - Baltimore, Maryland - Jason Dietz, age 34, of Timonium, Maryland, pleaded guilty today to theft of funds from a federal program, in connection with the theft of at least $571,205 in grant money from the National Institute for Drug Abuse for research conducted at its facilities in Baltimore.",https://www.justice.gov/usao/md/news/2014/TimoniumManPleadsGuiltyToStealingOver570000FromAnNIHResearchGrant.html
301,Criminal and Civil Enforcement,"May 30, 2014",U.S. Attorney, Southern District of Iowa,0,Former Newton Doctor Sentenced to 5 Years in Prison for Prescribing Controlled Substances outside the Course of Usual Medical Practice and Related Health Care Fraud,"DES MOINES, IA - On Thursday, May 29, 2014, Dr. Lafayette James Twyner, age 65, of Newton, Iowa, was sentenced to 5 years in prison by U.S. District Court Judge Stephanie M. Rose on charges relating to his alleged unlawful dissemination of controlled substances to patients, announced United States Attorney Nicholas A. Klinefeldt. Dr. Twyner had previously pled guilty on February 21, 2014 to federal charges of illegally dispensing hydrocodone resulting in death, and health care fraud. Over the course of several years, Dr. Twyner prescribed various controlled substances, mostly pain medications, to patients who had no legitimate need for them, and to some who were admittedly addicted to them. He then billed the patients - and their insurance companies - for the office visits when they sought drugs from him.",https://www.justice.gov/usao/ias/news/2014/Twyner%20-%20Sentencing%205-30-2014.html
302,Criminal and Civil Enforcement,"May 29, 2014",U.S. Attorney,Middle District of Tennessee,0,"First Call Ambulance Service, LLC. Settles False Claims Act Allegations","First Call Ambulance Service, LLC.,  will pay $500,000 to settle allegations that it violated the False Claims Act (""FCA""), announced David Rivera, United States Attorney for the Middle District of Tennessee.  The settlement resolves allegations by the United States and Tennessee that First Call up coded billings for ambulance transports provided to patients covered by federal healthcare programs and TennCare, Tennessee's joint state/federal Medicaid program.",https://www.justice.gov/usao/tnm/pressReleases/2014/5-29-14.html
303,Criminal and Civil Enforcement,"May 28, 2014",U.S. Department of Justice,,0,Minnesota-Based Medtronic Inc. to Pay $9.9 Million to Resolve Claims That Company Paid Kickbacks to Physicians,"Medtronic Inc., of Fridley, Minnesota, has agreed to pay the United States $9.9 million to resolve allegations under the False Claims Act that the company used various types of payments to induce physicians to implant pacemakers and defibrillators manufactured and sold by Medtronic, the Justice Department announced today. ",https://www.justice.gov/opa/pr/2014/May/14-civ-571.html
304,Criminal and Civil Enforcement,"May 28, 2014",U.S. Department of Justice,,0,King's Daughters Medical Center to Pay Nearly $41 Million to Resolve Allegations of False Billing for Unnecessary Cardiac Procedures and Kickbacks,"Ashland Hospital Corp. d/b/a King's Daughters Medical Center (KDMC) has agreed to pay $40.9 million to resolve allegations that it submitted false claims to the Medicare and Kentucky Medicaid programs for medically unnecessary coronary stents and diagnostic catheterizations and had prohibited financial relationships with physicians referring patients to the hospital, the Justice Department announced today.",https://www.justice.gov/opa/pr/2014/May/14-civ-567.html
305,Criminal and Civil Enforcement,"May 28, 2014",U.S. Attorney,District of Maryland,0,Dr. John Yacoub Pleads Guilty To Drug Distribution,"Baltimore, Maryland - Dr. John K. Yacoub, age 58, of Baltimore, Maryland pleaded guilty today to conspiracy to distribute and possess with intent to distribute fentanyl, hydrocodone, oxycodone, morphine and methadone.",https://www.justice.gov/usao/md/news/2014/Dr.JohnYacoubPleadsGuiltyToDrugDistribution.html
306,Criminal and Civil Enforcement,"May 27, 2014",U.S. Attorney,Eastern District of Pennsylvania,0,Hospice Owner Sentenced To More Than 14 Years in Prison for Multi-Million Dollar Health Care Fraud Scheme,"PHILADELPHIA - Matthew Kolodesh, a/k/a ""Matvei Kolodech,"" 52, of Churchville,  PA, was sentenced Friday to 176 months in prison and ordered to pay $16.2 million in restitution to Medicare and $16.2 million in a forfeiture money judgment for orchestrating a scheme to defraud Medicare through his home hospice business, among other crimes, announced United States Attorney Zane David Memeger.",https://www.justice.gov/usao/pae/News/2014/May/kolodesh_release.htm
307,Criminal and Civil Enforcement,"May 27, 2014",U.S. Attorney,Northern District of Illinois,0,"Illinois Hospice Executive, Three Former Employees and Company Indicted for Allegedly Falsely Elevating Level of Patients' Care","CHICAGO - An owner and three former employees of an Illinois hospice company, as well as the company itself, were indicted on federal health care fraud charges for allegedly engaging in an extensive scheme to obtain higher Medicare and Medicaid payments by fraudulently elevating the level of hospice care for patients. In many instances, the level of hospice care allegedly exceeded what was medically necessary or actually provided, including for some patients who did not have terminal illnesses or who were enrolled far longer than the required life expectancy of six months or less.",https://www.justice.gov/usao/iln/pr/chicago/2014/pr0527_01.html
308,Criminal and Civil Enforcement,"May 23, 2014",U.S. Attorney,District of Montana,0,Former Oklahoma State University Professor Convicted on 26 Fraud and Public Corruption Charges Involving Blackfeet Po'Ka Program,"The United States Attorney's Office announced that on May 22, 2014, a federal jury found Gary Joseph Conti, 68, of Three Forks, guilty on 26 of 27 felony charges relating to his role in deceiving the government in an ""in-kind"" scheme that auditors have determined resulted in at least $4.6 million in fraud against a grant designed to help troubled and at-risk youth on the Blackfeet Indian Reservation.",https://www.justice.gov/usao/mt/pressreleases/20140523115754.html
309,Criminal and Civil Enforcement,"May 22, 2014",U.S. Department of Justice,,0,"Owner and Recruiter for Louisiana and Texas Mental Health Clinics Convicted as Part of $258 Million Health Care Fraud Scheme in Baton Rouge, Louisiana","An owner and operator of community mental health centers in Baton Rouge, Louisiana, as well as a patient recruiter for a related facility in Houston, Texas, were convicted on Wednesday, May 21, 2014, for their roles in a $258 million Medicare fraud scheme involving three facilities that filed fraudulent claims for psychiatric services that were unnecessary or never actually provided.",https://www.justice.gov/opa/pr/2014/May/14-crm-556.html
310,Criminal and Civil Enforcement,"May 22, 2014",U.S. Department of Justice,,0,Convicted Money Launderers Sentenced to Prison in Connection with Health Care Fraud Scheme,"Two Florida men were sentenced today in the Middle District of Florida for their roles in a fraud scheme involving the submission of more than $10 million in fraudulent claims to Medicare for physical therapy. Rafael Roche, 43, and Alain Remy, 36, previously pleaded guilty to an indictment charging them with conspiracy to commit money laundering involving financial proceeds from a health care fraud scheme.   Today, they were sentenced to serve 46 months and 37 months respectively in prison to be followed by three years of supervised release.   In addition, they will be required to pay $1,847,222 in restitution, jointly and severally with co-conspirators.",https://www.justice.gov/opa/pr/2014/May/14-crm-554.html
311,Criminal and Civil Enforcement,"May 22, 2014",U.S. Department of Justice,,0,Detroit-Area Home Health Agency Owner Sentenced to 72 Months in Prison for His Role in $13.8 Million Medicare Fraud Scheme,"The owner of a home health agency involved in a $13.8 million Medicare fraud scheme was sentenced today to serve 72 months in prison. Zahir Yousafzai, 44, was sentenced by U.S. District Judge Gerald E. Rosen in the Eastern District of Michigan.  In addition to his prison term, Yousafzai was sentenced to three years of supervised release and was ordered to pay $4,131,135 in restitution, jointly and severally with his co-defendants.",https://www.justice.gov/opa/pr/2014/May/14-crm-551.html
312,Criminal and Civil Enforcement,"May 21, 2014",U.S. Attorney,Southern District of West Virginia,0,U.S. Attorney Goodwin Announces Record-Breaking Health Care Fraud Settlement,"CHARLESTON, W.Va. - United States Attorney Booth Goodwin today announced a $4.675 million settlement with Massachusetts-based Calloway Laboratories, Inc. (Calloway Labs) related to false billings submitted to West Virginia Medicaid and nationwide to Medicare.  Calloway Labs, headquartered in Woburn, Massachusetts, provides clinical laboratory services, including urine drug testing, for Medicare and West Virginia Medicaid.  From March of 2009 through April of 2013, Calloway Labs routinely billed Medicare and West Virginia Medicaid using a code designated for pathology services in addition to the code for urine drug testing.  ",https://www.justice.gov/usao/wvs/press_releases/May2014/attachments/0521141_Calloway_Settlement.html
313,Criminal and Civil Enforcement,"May 21, 2014",U.S. Attorney,Eastern District of New York,0,Long Island Doctor Arrested For Illegal Distribution of Controlled Substances,"A criminal complaint was unsealed today in federal court in the Eastern District of New York charging Dr. Michael Randall with illegal distribution of thousands of prescription pain pills, including oxycodone, oxymorphone, methadone, and carisoprodol. Randall surrendered earlier today, and his initial appearance is scheduled for this afternoon before United States Magistrate Judge A. Kathleen Tomlinson at the United States Courthouse, 100 Federal Plaza, Central Islip, New York.",https://www.justice.gov/usao/nye/pr/May14/2014May21.php
314,Criminal and Civil Enforcement,"May 21, 2014",U.S. Attorney,Southern District of Ohio,0,Pain Clinic Owner Sentenced To 14 Years In Prison And Ordered To Forfeit $6.3 Million In Profits,"CINCINNATI - The owner of three southern Ohio pain clinics, Tracy Bias, 49, of West Portsmouth, Ohio, was sentenced to spend 168 months in prison, serve another ten years under court supervision, and ordered to forfeit $6,348,000, an amount representing the proceeds of the pain clinics he operated for two years in Portsmouth, Ohio and Columbus, Ohio. Six doctors involved with the clinic have either been sentenced or are awaiting sentencing.",https://www.justice.gov/usao/ohs/news/05-21-14_CIN.html
315,Criminal and Civil Enforcement,"May 21, 2014",U.S. Attorney,Western District of Missouri,0,Kansas City Man Pleads Guilty To $2.6 Million Health Care Fraud,"KANSAS CITY, Mo. - Tammy Dickinson, United States Attorney for the Western District of Missouri, announced that a Kansas City, Mo., man pleaded guilty in federal court today to submitting more than $2.6 million in health care claims, although he was excluded from participating in any federal health care programs after being convicted of a felony drug charge.",https://www.justice.gov/usao/mow/news2014/schleicher.ple.html
316,Criminal and Civil Enforcement,"May 21, 2014",U.S. Attorney,Eastern District of Pennsylvania,0,U.S. Files Complaint against Philadelphia Hospice Provider and Its Owners and Operators Alleging False Claims on Medicare,"PHILADELPHIA - The United States filed a complaint in U.S. District Court today in a whistleblower suit against a now-defunct, for-profit Philadelphia provider of hospice services, Home Care Hospice, Inc. (HCH), and its owners and operators, announced First Assistant United States Attorney Louis D. Lappen.  In its complaint, the government alleges that HCH, its Executive Director and owner Alex Pugman, its Development Executive Svetlana Ganetsky, and its de facto owner Matthew Kolodesh violated the False Claims Act when they falsely claimed and received millions of taxpayer dollars intended for dying Medicare recipients in need of hospice care.  ",https://www.justice.gov/usao/pae/News/2014/May/hch_release.htm
317,Criminal and Civil Enforcement,"May 21, 2014",U.S. Attorney,Eastern District of Pennsylvania,0,Philadelphia Man Charged In Health Care Fraud Scheme,"PHILADELPHIA - Jermaine Hairston, 38, of Philadelphia, Pennsylvania, was charged by indictment, filed yesterday, with health care fraud and aggravated identity theft, announced United States Attorney Zane David Memeger.",https://www.justice.gov/usao/pae/News/2014/May/hairston_release.htm
318,Criminal and Civil Enforcement,"May 20, 2014",U.S. Attorney,District of South Dakota,0,Wanblee Man Sentenced For Assault and Making False Statements,"United States Attorney Brendan V. Johnson announced that a Wanblee, South Dakota, man convicted of Assault Resulting in Serious Bodily Injury and False Statements Relating to Health Care Matters was sentenced on May 15, 2014, by Chief Judge Jeffrey L. Viken, U.S. District Court.",https://www.justice.gov/usao/sd/pressreleases/2014/RC-2014-05-20-Quiver.html
319,Criminal and Civil Enforcement,"May 19, 2014",U.S. Department of Justice,,0,Former Wellcare Chief Executive Sentenced for Health Care Fraud,"Former WellCare Chief Executive Officer Todd S. Farha, 45, of Tampa, Florida, was sentenced today in the Middle District of Florida to serve 36 months in prison for defrauding the Florida Medicaid program.",https://www.justice.gov/opa/pr/2014/May/14-crm-529.html
320,Criminal and Civil Enforcement,"May 16, 2014",U.S. Attorney,District of New Jersey,0,"Morris County, N.J., Doctor Sentenced to Prison, Fined for Taking Cash Kickbacks for Patient Referrals","NEWARK, N.J. - A doctor practicing internal medicine in Orange, N.J., was sentenced today to five months in prison and five months of home confinement for taking cash kickbacks for making referrals to a diagnostic testing lab in Orange, U.S. Attorney Paul J. Fishman announced. Mahesh Patel, 64, of Florham Park, N.J., a board-certified physician, previously pleaded guilty before U.S. District Judge Claire C. Cecchi in Newark federal court to an information charging him with soliciting and receiving more than $6,000 in illegal cash kickbacks for patient referrals in violation of the federal health care anti-kickback statute.","https://www.justice.gov/usao/nj/Press/files/Patel,%20Mahesh%20Sentencing%20News%20Release.html"
321,Criminal and Civil Enforcement,"May 15, 2014",U.S. Attorney,Southern District of Texas,0,Corpus Christi Doctor Heads to Prison for Fraudulent Health Care Billing Scheme,"CORPUS CHRISTI, Texas - Dr. Roque Joel Ramirez, 48, of Robstown, has been ordered to federal prison following his conviction of mail fraud in connection with his scheme to defraud Medicare and Medicaid through fraudulent billings, announced United States Attorney Kenneth Magidson and Texas Attorney General Greg Abbott.  Ramirez pleaded guilty Feb. 18, 2014.",https://www.justice.gov/usao/txs/1News/Releases/2014%20May/140515%20-%20Ramirez.html
322,Criminal and Civil Enforcement,"May 15, 2014",U.S. Attorney,District of New Jersey,0,New York Physician Admits Taking Bribes in Test-Referrals Scheme with New Jersey Clinical Lab,"NEWARK, N.J. - A physician with a practice in New York admitted today to accepting over $100,000 in exchange for test referrals as part of a massive bribery scheme operated by Biodiagnostic Laboratory Services LLC (BLS) of Parsippany, N.J., its president and numerous associates, U.S. Attorney Paul J. Fishman announced. Michele Martinho, 39, of New York, pleaded guilty today before U.S. District Judge Stanley R. Chesler in Newark federal court to an information charging her with one count of accepting bribes.","https://www.justice.gov/usao/nj/Press/files/Martinho,%20Michele%20Plea%20News%20Release.html"
323,Criminal and Civil Enforcement,"May 15, 2014",U.S. Attorney,Eastern District of North Carolina,0,Ambulance Company Owner and Son Sentenced For Conspiracy to Commit Health Care & Wire Fraud,"RALEIGH - United States Attorney Thomas G. Walker announced that today, United States District Judge Terrence W. Boyle sentenced Phyllis Stallings Harrell and Paul Lynn Trueblood, both of Belvidere, North Carolina.  Harrell was sentenced to 72 months imprisonment followed by 3 years of supervised release and was also ordered to pay restitution in the amount of $1,598,356.91.  Trueblood was sentenced to 53 months imprisonment followed by 3 years of supervised release and ordered to pay restitution in the amount of $1,516,654.21.",https://www.justice.gov/usao/nce/press/2014/2014-may-15.html
324,Criminal and Civil Enforcement,"May 14, 2014",U.S. Department of Justice,,0,Patient Recruiter Sentenced In Detroit for Role in $14.5 Million Medicare Fraud Scheme,"WASHINGTON - A patient recruiter who participated in a Medicare fraud scheme that totaled almost $14.5 million was sentenced in Detroit yesterday to serve 86 months in prison. Richard Shannon, 41, was sentenced by U.S. District Judge Denise Page Hood in the Eastern District of Michigan.  In addition to his prison term, Shannon was sentenced to serve three years of supervised release and was ordered to pay more than $1.6 million in restitution, jointly and severally with his co-defendants. On Oct. 26, 2012, Shannon, a patient recruiter for a network of fraudulent home health care companies, was found guilty at trial of one count of conspiracy to commit health care fraud. According to evidence presented at trial, Shannon and his co-conspirators caused the submission of false and fraudulent claims to Medicare through All American and Patient Choice, two Oak Park-based home health care companies, which purported to provide skilled nursing and physical therapy services to Medicare beneficiaries in the greater Detroit area.",https://www.justice.gov/opa/pr/2014/May/14-crm-513.html
325,Criminal and Civil Enforcement,"May 14, 2014",U.S. Attorney,District of South Dakota,0,Sioux Falls Man Sentenced for Health Care Fraud,"United States Attorney Brendan V. Johnson announced that a Sioux Falls, South Dakota, man convicted of Making False Statements Relating to Health Care Matters was sentenced on May 12, 2014, by U.S. District Judge Karen E. Schreier.",https://www.justice.gov/usao/sd/pressreleases/2014/SF-2014-05-14-Johnson.html
