,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
184,Criminal and Civil Enforcement,"June 23, 2016",U.S. Attorney,District of New Jersey,0,Doctor Admits Accepting Thousands Of Dollars In Cash Bribes For Referrals To Lab Companies,"CAMDEN, N.J. - A doctor with offices in Toms River, New Jersey, today admitted accepting thousands of dollars in exchange for patient referrals to two lab companies that performed blood and DNA testing, U.S. Attorney Paul J. Fishman announced.",https://www.justice.gov/usao-nj/pr/doctor-admits-accepting-thousands-dollars-cash-bribes-referrals-lab-companies
185,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,Western District of Kentucky,0,"McCracken County, Kentucky, Physician Charged With Fraudulent Possession Of A Controlled Substance, Wire Fraud And Making False Statements Related To Health Care Matters","PADUCAH, Ky. - A McCracken County, Kentucky, physician was charged by federal Information today with the fraudulent possession of a controlled substance, wire fraud and making false statements related to health care matters, announced United States Attorney John E. Kuhn, Jr.",https://www.justice.gov/usao-wdky/pr/mccracken-county-kentucky-physician-charged-fraudulent-possession-controlled-substance
186,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,Western District of Kentucky,0,"Med 1st Of Evansville, P.C., Charged With Conspiracy To Commit Health Care Fraud, Conspiracy To Violate The Controlled Substance Act And Money Laundering","LOUISVILLE, Ky. - MED 1st of Evansville, P.C., located in Evansville, Indiana, was charged by Grand Jury Indictment today with conspiracy to commit health care fraud, health care fraud, and conspiracy to violate the Controlled Substance Act announced United States Attorney John E. Kuhn, Jr.",https://www.justice.gov/usao-wdky/pr/med-1st-evansville-pc-charged-conspiracy-commit-health-care-fraud-conspiracy-violate
187,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,Eastern District of Pennsylvania,0,Delaware County Podiatrist Charged With $5 Million Health Care Fraud Scheme,"PHILADELPHIA - Stephen A. Monaco, D.P.M., 59, of Broomall PA was charged by criminal information, unsealed today, in connection with a $5 million scheme to defraud Medicare, Medicaid and four private victim insurance companies, announced United States Attorney Zane David Memeger.  The information alleges that Dr. Monaco committed the fraud through his practice, A Foot Above Podiatry, Inc. (""A Foot Above""), located in Havertown PA.",https://www.justice.gov/usao-edpa/pr/delaware-county-podiatrist-charged-5-million-health-care-fraud-scheme
188,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,Middle District of Alabama,0,"Two Charged in Dothan, Alabama as Part of Largest National Medicare Fraud Takedown in History","Montgomery, Alabama - U.S. Attorney George L. Beck Jr., Alabama Attorney General Luther Strange, United States Attorney General Loretta E. Lynch, and Department of Health and Human Services (HHS) Secretary Sylvia Mathews Burwell, announced today an unprecedented nationwide sweep led by the Medicare Fraud Strike Force in 36 federal districts, resulting in criminal and civil charges against 301 individuals, including 61 doctors, nurses and other licensed medical professionals, for their alleged participation in health care fraud schemes involving approximately $900 million in false billings. Twenty-three state Medicaid Fraud Control Units also participated in today's arrests. In addition, the HHS Centers for Medicare & Medicaid Services (CMS) is suspending payment to a number of providers using its suspension authority provided in the Affordable Care Act. This coordinated takedown is the largest in history, both in terms of the number of defendants charged and loss amount.",https://www.justice.gov/usao-mdal/pr/two-charged-dothan-alabama-part-largest-national-medicare-fraud-takedown-history
189,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,District of Connecticut,0,Stamford Woman Charged with Operating Health Care Fraud Scheme,"Deirdre M. Daly, United States Attorney for the District of Connecticut, today announced that ELENA ILIZAROV, 43, of Stamford, was arrested yesterday on a federal criminal complaint alleging that she used stolen identity information to operate a health care fraud scheme.  ILIZAROV owned and operated Advanced Dentistry, a dental practice located in Stamford.",https://www.justice.gov/usao-ct/pr/stamford-woman-charged-operating-health-care-fraud-scheme
190,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,Northern District of Illinois,0,Two North Suburban Doctors Charged as Part of Largest National Medicare Fraud Takedown in History,"CHICAGO - Two north suburban doctors have been charged as part of the largest national Medicare fraud takedown in history, federal authorities announced today.",https://www.justice.gov/usao-ndil/pr/two-north-suburban-doctors-charged-part-largest-national-medicare-fraud-takedown
191,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,Middle District of Florida,0,Fifteen Charged In Middle District As Part Of Largest National Health Care Fraud Takedown In History,"Tampa, FL - United States Attorney A. Lee Bentley, III, Attorney General Loretta E. Lynch, and Department of Health and Human Services (HHS) Secretary Sylvia Mathews Burwell announced today an unprecedented nationwide sweep led by the Medicare Fraud Strike Force in 36 federal districts, resulting in criminal and civil charges against 301 individuals, including 61 doctors, nurses and other licensed medical professionals, for their alleged participation in health care fraud schemes involving approximately $900 million in false billings.  Twenty-three state Medicaid Fraud Control Units also participated in today's arrests.  In addition, the HHS Centers for Medicare & Medicaid Services (CMS) is suspending payment to a number of providers using its suspension authority provided in the Affordable Care Act.  This coordinated takedown is the largest in history, both in terms of the number of defendants charged and loss amount. ",https://www.justice.gov/usao-mdfl/pr/fifteen-charged-middle-district-part-largest-national-health-care-fraud-takedown
192,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,Northern District of Georgia,0,Georgia Dentist Indicted for Medicaid Fraud and Money Laundering,"ATLANTA - A federal grand jury has indicted Oluwatoyin Solarin for filing false Medicaid claims, money laundering, and seeking to evade banking reporting requirements.",https://www.justice.gov/usao-ndga/pr/georgia-dentist-indicted-medicaid-fraud-and-money-laundering
193,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,Southern District of Texas,0,22 Charged in SDTX as Part of Largest National Medicare Fraud Takedown in History,"HOUSTON - Attorney General Loretta E. Lynch and Department of Health and Human Services (DHHS) Secretary Sylvia Mathews Burwell announced today an unprecedented nationwide sweep led by the Medicare Fraud Strike Force in 36 federal districts, resulting in criminal and civil charges against 301 individuals, including 61 doctors, nurses and other licensed medical professionals, for their alleged participation in health care fraud schemes involving approximately $900 million in false billings. Twenty-three state Medicaid Fraud Control Units also participated in today's arrests. In addition, the HHS Centers for Medicare & Medicaid Services (CMS) is suspending payment to a number of providers using its suspension authority provided in the Affordable Care Act. This coordinated takedown is the largest in history, both in terms of the number of defendants charged and loss amount.  ",https://www.justice.gov/usao-sdtx/pr/22-charged-sdtx-part-largest-national-medicare-fraud-takedown-history
194,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,Northern District of Texas,0,Twelve Charged in Dallas as Part of Largest National Medicare Fraud Takedown in History,"DALLAS - Attorney General Loretta E. Lynch and Department of Health and Human Services (HHS) Secretary Sylvia Mathews Burwell announced today an unprecedented nationwide sweep led by the Medicare Fraud Strike Force in 36 federal districts, resulting in criminal and civil charges against 301 individuals, including 61 doctors, nurses and other licensed medical professionals, for their alleged participation in health care fraud schemes involving approximately $900 million in false billings.  Twenty-three state Medicaid Fraud Control Units also participated in today's arrests.  In addition, the HHS Centers for Medicare & Medicaid Services (CMS) also suspended a number of providers using its suspension authority provided in the Affordable Care Act.  This coordinated takedown is the largest in the history of the Medicare Fraud Strike Force, both in terms of the number of defendants charged and loss amount.  ",https://www.justice.gov/usao-ndtx/pr/twelve-charged-dallas-part-largest-national-medicare-fraud-takedown-history
195,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,Southern District of New York,0,New York City Pharmacy Owner Arrested For $8.5 Million Fraud As Part Of Largest National Medicare Fraud Takedown In History,"Preet Bharara, the United States Attorney for the Southern District of New York, Diego Rodriguez, the Assistant Director-in-Charge of the New York Office of the Federal Bureau of Investigation (""FBI""), and Scott J. Lampert, the Special Agent-in-Charge of the New York Office of the Department of Health and Human Services, announced today that SAJID JAVED was charged with participating in a health care fraud scheme that used nine pharmacies in Brooklyn and Queens, New York, through which JAVED submitted more than $8.5 million in fraudulent claims to Medicaid and Medicare.  JAVED's arrest is part of an unprecedented nationwide sweep led by the Medicare Fraud Strike Force, resulting in criminal and civil charges against 301 individuals, including 61 doctors, nurses, or other licensed medical professionals, for their alleged participation in health care fraud schemes involving approximately $900 million in false billings.  Twenty-three state Medicaid Fraud Control Units also participated in today's arrests.  In addition, the HHS Centers for Medicare & Medicaid Services (""CMS"") also suspended a number of providers using its suspension authority provided in the Affordable Care Act.  This coordinated takedown is the largest in the history of the Medicare Fraud Strike Force, both in terms of the number of defendants charged and loss amount. ",https://www.justice.gov/usao-sdny/pr/new-york-city-pharmacy-owner-arrested-85-million-fraud-part-largest-national-medicare
196,Criminal and Civil Enforcement,"June 22, 2016",U.S. Attorney,District of Vermont,0,Brandon Woman Arrested For Medicaid Fraud During National Takedown,"The Office of the United States Attorney for the District of Vermont announced that Misti Baker, 36, of Brandon, Vermont, was arrested today as part of a national healthcare fraud takedown.  U.S. Magistrate Judge John M. Conroy ordered Baker detained pending a detention hearing on June 24, 2016.",https://www.justice.gov/usao-vt/pr/brandon-woman-arrested-medicaid-fraud-during-national-takedown
197,Criminal and Civil Enforcement,"June 22, 2016",U.S. Department of Justice,,1,National Health Care Fraud Takedown Results in Charges against 301 Individuals for Approximately $900 Million in False Billing,"Attorney General Loretta E. Lynch and Department of Health and Human Services (HHS) Secretary Sylvia Mathews Burwell announced today an unprecedented nationwide sweep led by the Medicare Fraud Strike Force in 36 federal districts, resulting in criminal and civil charges against 301 individuals, including 61 doctors, nurses and other licensed medical professionals, for their alleged participation in health care fraud schemes involving approximately $900 million in false billings.  Twenty-three state Medicaid Fraud Control Units also participated in today's arrests.  In addition, the HHS Centers for Medicare & Medicaid Services (CMS) is suspending payment to a number of providers using its suspension authority provided in the Affordable Care Act.  This coordinated takedown is the largest in history, both in terms of the number of defendants charged and loss amount.  ",https://www.justice.gov/opa/pr/national-health-care-fraud-takedown-results-charges-against-301-individuals-approximately-900
198,Criminal and Civil Enforcement,"June 20, 2016",U.S. Attorney,Central District of California,0,Organizer of $9 Million Scam Sentenced to 8 Years in Federal Prison in Scheme to Provide Hospice to Patients who were not Terminally Ill,LOS ANGELES - A Placentia woman was sentenced today to 96 months in federal prison related to her operation of a hospice that submitted more than $9 million in fraudulent bills to Medicare and Medi-Cal for purportedly providing end-of-life care to patients who were not actually dying.,https://www.justice.gov/usao-cdca/pr/organizer-9-million-scam-sentenced-8-years-federal-prison-scheme-provide-hospice
199,Criminal and Civil Enforcement,"June 17, 2016",U.S. Attorney,Northern District of Alabama,0,Federal Jury Convicts Former Non-Profit Health Clinics CEO for Funneling Millions in Grant Money to Private Companies,"BIRMINGHAM - A federal jury today convicted the former chief executive of two non-profit health clinics for the poor and homeless for funneling millions in federal grant money to private companies he formed to contract with the clinics. U.S. Attorney Joyce White Vance, FBI Special Agent in Charge Roger C. Stanton, Internal Revenue Service-Criminal Investigation Special Agent in Charge Veronica Hyman-Pillot, and U.S. Department of Health and Human Services, Office of Inspector General, Special Agent in Charge Derrick L. Jackson announced the verdict.",https://www.justice.gov/usao-ndal/pr/federal-jury-convicts-former-non-profit-health-clinics-ceo-funneling-millions-grant
200,Criminal and Civil Enforcement,"June 17, 2016",U.S. Attorney,District of Maryland,0,Vice President of X-Ray Company Sentenced to Four Years in Federal Prison for Health Care Fraud,"Baltimore, Maryland - U.S. District Judge James K. Bredar sentenced Timothy Emeigh, age 52, of York Springs, Pennsylvania today to four years in prison, followed by one year of supervised release, for health care fraud arising from a scheme in which insurance providers and Medicare were fraudulently billed for tests interpreted by unlicensed personnel, and for tests and services which in fact had not been provided.",https://www.justice.gov/usao-md/pr/vice-president-x-ray-company-sentenced-four-years-federal-prison-health-care-fraud
201,Criminal and Civil Enforcement,"June 16, 2016",U.S. Attorney,Northern District of Texas,0,North Richland Hills Physician Admits Role in Health Care Fraud Conspiracy,"DALLAS, Texas - A licensed physician from North Richland Hills, Texas, Byron Felton Conner, 48, pleaded guilty today to one count of conspiracy to commit health care fraud stemming from a scheme to defraud Medicare through the submission of false claims for physician home visits and home health care services.  The announcement was made today by U.S. Attorney John Parker of the Northern District of Texas.",https://www.justice.gov/usao-ndtx/pr/north-richland-hills-physician-admits-role-health-care-fraud-conspiracy
202,Criminal and Civil Enforcement,"June 15, 2016",U.S. Attorney,District of Maryland,0,Maryland Health Care Provider Sentenced to 10 Years in Federal Prison for Health Care Fraud Resulting in Patient Deaths,"Baltimore, Maryland - U. S. District Judge James K. Bredar sentenced the owner of Alpha Diagnostics, Rafael Chikvashvili, age 69, of Baltimore, Maryland, today to 10 years in prison, followed by two years of supervised release, for charges related to a health care fraud and wire fraud conspiracy resulting in the deaths of patients, as well as false statements and aggravated identity theft, related to a scheme to defraud Medicare and Medicaid of more than $6 million. Judge Bredar also ordered that Chikvashvili pay restitution and forfeit proceeds of the fraud, with the exact amount to be determined at a later date. Chikvashvili has been detained since his conviction by a federal jury on February 17, 2016.",https://www.justice.gov/usao-md/pr/maryland-health-care-provider-sentenced-10-years-federal-prison-health-care-fraud
203,Criminal and Civil Enforcement,"June 14, 2016",U.S. Attorney,Southern District of New York,0,Former Owner And Operator Of Purported HIV/AIDS Health Clinics Sentenced To 63 Months In Prison For $12 Million Medicare Fraud Scheme,"Preet Bharara, the United States Attorney for the Southern District of New York, announced that JORGE JUVIER, a former owner and operator of multiple HIV/AIDS clinics in New York City, was sentenced today to 63 months in prison for engaging in a scheme to defraud Medicare out of more than $12 million through the use of fraudulent HIV/AIDS clinics in New York City.  As part of the Medicare fraud scheme, JUVIER and his co-conspirators paid patients cash kickbacks for coming to the clinics, coached patients on lies to tell clinic doctors to enable fraudulent billing, and billed Medicare for medications that were never administered, that were administered at incorrect dosages, or that were medically unnecessary.  JUVIER previously pled guilty to conspiring to commit health care fraud before U.S. Magistrate Judge Frank Maas.  U.S. District Judge Kimba M. Wood imposed today's sentence.",https://www.justice.gov/usao-sdny/pr/former-owner-and-operator-purported-hivaids-health-clinics-sentenced-63-months-prison
204,Criminal and Civil Enforcement,"June 13, 2016",U.S. Department of Justice,,1,Former Fugitive Sentenced to Prison for Florida Multimillion-Dollar Health Care Fraud Scheme,"A Cuban national was sentenced to 37 months in prison today for his role in a multimillion-dollar health care fraud scheme in the greater Tampa, Florida, area.",https://www.justice.gov/opa/pr/former-fugitive-sentenced-prison-florida-multimillion-dollar-health-care-fraud-scheme
205,Criminal and Civil Enforcement,"June 10, 2016",U.S. Attorney,Southern District of Texas,0,Houston Physician Sentenced in Health Care Fraud Conspiracy,"HOUSTON - Two defendants in a nearly $3 million fraudulent vestibular diagnostic testing scheme have been ordered to federal prison, announced U.S. Attorney Kenneth Magidson. Dr. Augustine Egbunike, 61, pleaded guilty Jan. 16, 2015, while Loretta Mbadugha, 58, also of Houston, entered a plea for her role in the scheme Dec. 12, 2014.",https://www.justice.gov/usao-sdtx/pr/houston-physician-sentenced-health-care-fraud-conspiracy
206,Criminal and Civil Enforcement,"June 9, 2016",U.S. Attorney,Southern District of New York,0,"Manhattan U.S. Attorney Announces $54 Million Settlement Against Salix Pharmaceuticals For Using ""Speaker Programs"" As Mechanism To Pay Illegal Kickbacks To Doctors To Induce Them To Prescribe Salix Products ","Preet Bharara, the United States Attorney for the Southern District of New York, Scott J. Lampert, Special Agent in Charge of the U.S. Department of Health and Human Services, Office of Inspector General's New York Region (""HHS-OIG""), and Diego Rodriguez, Assistant Director-in-Charge of the New York Field Office of the Federal Bureau of Investigation (""FBI""), announced today a $54 million settlement in a civil fraud lawsuit against SALIX PHARMACEUTICALS, INC. (""SALIX""), a specialty pharmaceutical company based in Raleigh, North Carolina, that sells products used to treat various gastroenterology conditions.  ",https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-announces-54-million-settlement-against-salix-pharmaceuticals
207,Criminal and Civil Enforcement,"June 9, 2016",U.S. Attorney,Southern District of New York,0,Former Pharmaceutical Company Employees Arrested For Participating In Fentanyl Kickback Scheme,"Preet Bharara, the United States Attorney for the Southern District of New York, Diego Rodriguez, Assistant Director-in-Charge of the New York Field Office of the Federal Bureau of Investigation (""FBI""), and Scott Lampert, Special Agent in Charge of the U.S. Department of Health and Human Services, Office of Inspector General's (""HHS-OIG"") New York Region, announced that JONATHAN ROPER, a former District Manager at a pharmaceutical company (""Pharma Company-1""), and FERNANDO SERRANO, a former sales representative at Pharma Company-1, were charged today with violating the Anti-Kickback Statute in connection with their participation in a scheme to pay doctors thousands of dollars to participate in sham educational programs in order to induce the doctors to prescribe millions of dollars' worth of a fentanyl-based sublingual spray manufactured by Pharma Company-1 (the ""Fentanyl Spray"").  ROPER was arrested this morning by FBI agents on Long Island, and SERRANO was arrested this morning by FBI agents in New Jersey.",https://www.justice.gov/usao-sdny/pr/former-pharmaceutical-company-employees-arrested-participating-fentanyl-kickback-scheme
208,Criminal and Civil Enforcement,"June 8, 2016",U.S. Attorney,District of Columbia,0,"Nurse-Practitioner Indicted on Federal Charges, Accused of Illegally Distributing Oxycodone","WASHINGTON - Ivan Lamont Robinson, a licensed nurse practitioner who was based in Southeast Washington, has been indicted on federal charges that he distributed oxycodone outside the legitimate scope of professional practice and without a legitimate medical purpose.",https://www.justice.gov/usao-dc/pr/nurse-practitioner-indicted-federal-charges-accused-illegally-distributing-oxycodone
209,Criminal and Civil Enforcement,"June 8, 2016",U.S. Attorney,District of New Jersey,0,"Physician Sentenced To One Year In Prison For Accepting More Than $174,000 In Bribes For Referrals To Mobile Diagnostic Company","TRENTON, N.J. - An internal medicine physician practicing in Jamesburg, New Jersey, was sentenced today to 12 months in prison for accepting bribes in exchange for patient referrals to a mobile diagnostic company, U.S. Attorney Paul J. Fishman announced.",https://www.justice.gov/usao-nj/pr/physician-sentenced-one-year-prison-accepting-more-174000-bribes-referrals-mobile
210,Criminal and Civil Enforcement,"June 8, 2016",U.S. Attorney,District of New Jersey,0,New York Doctor Sentenced To 37 Months In Prison For Taking Bribes In Test-Referral Scheme With New Jersey Clinical Lab,"NEWARK, N.J. - A doctor who admitted taking bribes in connection with a long-running and elaborate test referral scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, New Jersey, its president and numerous associates was sentenced today to 37 months in prison, U.S. Attorney Paul J. Fishman announced.",https://www.justice.gov/usao-nj/pr/new-york-doctor-sentenced-37-months-prison-taking-bribes-test-referral-scheme-new-jersey
211,Criminal and Civil Enforcement,"June 8, 2016",U.S. Attorney,District of Maryland,0,Frederick Pediatrician Whose License Was Revoked Admits to Prescribing Oxycodone Without a Medical Need,"Baltimore, Maryland - Nicola Tauraso, age 81, of Frederick, Maryland pleaded guilty today to health care fraud.",https://www.justice.gov/usao-md/pr/frederick-pediatrician-whose-license-was-revoked-admits-prescribing-oxycodone-without
212,Criminal and Civil Enforcement,"June 8, 2016",U.S. Attorney,District of Vermont,0,"Paul Hebert Sentenced to Four Year Term of Probation and $5,000 Fine for Social Security and Medicaid Fraud","The Office of the United States Attorney for the District of Vermont announced that Paul Hebert, 51, of Gloucester, Massachusetts, formerly of Barre, Vermont, was sentenced today for Social Security fraud and Medicaid fraud.  Chief District Judge Christina Reiss sentenced Hebert to a four year term of probation, a $5,000 fine, and ordered to pay restitution totaling $53,660.57.",https://www.justice.gov/usao-vt/pr/paul-hebert-sentenced-four-year-term-probation-and-5000-fine-social-security-and-medicaid
213,Criminal and Civil Enforcement,"June 8, 2016",U.S. Attorney,Middle District of Tennessee,0,Hendersonville Physician Indicted on Federal Kickback Charges,"Dr. Hailu T. Kabtimer, 56, of Hendersonville, Tennessee, was indicted by a federal grand jury today, charging him with five counts of violating the federal anti-kickback act, announced David Rivera, United States Attorney for the Middle District of Tennessee. ",https://www.justice.gov/usao-mdtn/pr/hendersonville-physician-indicted-federal-kickback-charges
214,Criminal and Civil Enforcement,"June 6, 2016",U.S. Department of Justice,,0,Pharmaceutical Companies to Pay $67 Million To Resolve False Claims Act Allegations Relating to Tarceva,"Pharmaceutical companies Genentech Inc. and OSI Pharmaceuticals LLC will pay $67 million to resolve False Claims Act allegations that they made misleading statements about the effectiveness of the drug Tarceva to treat non-small cell lung cancer, the Department of Justice announced today.  Genentech, located in South San Francisco, California, and OSI Pharmaceuticals, located in Farmingdale, New York, co-promote Tarceva, which is approved to treat certain patients with non-small cell lung cancer or pancreatic cancer.  OSI Pharmaceuticals LLC is the successor to OSI Pharmaceuticals Inc., which was acquired by Astellas Holding US Inc. in 2010 and converted to a limited liability company in 2011.",https://www.justice.gov/opa/pr/pharmaceutical-companies-pay-67-million-resolve-false-claims-act-allegations-relating-tarceva
215,Criminal and Civil Enforcement,"June 5, 2016",U.S. Attorney,District of South Dakota,0,Rapid City Woman Indicted for Health Care Fraud and Identity Theft,"United States Attorney Randolph J. Seiler announced that a Rapid City, South Dakota, woman has been indicted by a federal grand jury for False Statements Relating to Health Care Matters, Aggravated Identity Theft, Health Care Fraud, and Obtaining or Attempting to Obtain Controlled Substances by Fraud.",https://www.justice.gov/usao-sd/pr/rapid-city-woman-indicted-health-care-fraud-and-identity-theft
216,Criminal and Civil Enforcement,"June 2, 2016",U.S. Attorney,Middle District of Louisiana,0,Owner And Chief Financial Officer Of Healthcare Company Sentenced To Prison For Their Roles In Fraud Scheme,"BATON ROUGE, LA - BARBARA A. SADLER, age 63, of Zachary, Louisiana, and SEDRIC C. BLAKES, age 42, of Zachary, Louisiana, have been sentenced to federal prison arising out of their convictions in a multi-million dollar scheme to defraud the Louisiana Medicaid program through Extraordinary Care Network, Inc. (""Extraordinary""), an attendant care services company that SADLER and BLAKES owned and operated.",https://www.justice.gov/usao-mdla/pr/owner-and-chief-financial-officer-healthcare-company-sentenced-prison-their-roles-fraud
217,Criminal and Civil Enforcement,"June 2, 2016",U.S. Attorney,Western District of Pennsylvania,0,Former Horizons Hospice Chief Operating Officer Pleads Guilty to Health Care Fraud,"PITTSBURGH - A Cambria County resident pleaded guilty in federal court to a charge of health care fraud, United States Attorney David J. Hickton announced today.",https://www.justice.gov/usao-wdpa/pr/former-horizons-hospice-chief-operating-officer-pleads-guilty-health-care-fraud
218,Criminal and Civil Enforcement,"June 1, 2016",U.S. Attorney,District of Columbia,0,Owners of Home Health Care Agency Sentenced to Prison For Taking Part in $80 Million Medicaid Fraud,"WASHINGTON -Florence Bikundi and her husband, Michael D. Bikundi, Sr., the owners of Global Healthcare, Inc., a home care agency, were sentenced today to prison terms for health care fraud, money laundering, and other charges stemming from a scheme in which they and others defrauded the District of Columbia Medicaid program of over $80 million.",https://www.justice.gov/usao-dc/pr/owners-home-health-care-agency-sentenced-prison-taking-part-80-million-medicaid-fraud
219,Criminal and Civil Enforcement,"June 1, 2016",U.S. Attorney,Middle District of Tennessee,0,Former CEO-Physician and Drug Testing Laboratory Pay $9.35 Million to Settle False Claims Act Allegations,"Dr. Jonathan Oppenheimer, former owner and CEO of Nashville drug testing laboratory Prost-Data, Inc., d/b/a OURLab (""OURLab""), OPKO Health, Inc. (""OPKO""), and OPKO Lab, LLC, have agreed to pay $9.35 million to resolve False Claims Act (""FCA"") allegations, announced David Rivera, United States Attorney for the Middle District of Tennessee.  Pursuant to the civil settlement, Oppenheimer, and OPKO will be jointly and severally liable for the settlement amount. OPKO is a successor to OPKO Lab, LLC, which purchased OURLab from Oppenheimer in December 2012, after OURLab and Oppenheimer instituted the alleged conduct. OPKO Lab, LLC ceased commercial operations in early 2016 and is no longer billing federal payors. Oppenheimer has agreed to an exclusion from participation in all federal health care programs for 5 years as part of the agreement.",https://www.justice.gov/usao-mdtn/pr/former-ceo-physician-and-drug-testing-laboratory-pay-935-million-settle-false-claims
220,Criminal and Civil Enforcement,"May 31, 2016",District of Connecticut,,0,Former Connecticut Group Home Operator Pays $1.5 Million to Settle Overbilling Allegations,"U.S. Attorney Deirdre M. Daly and Connecticut Attorney General George Jepsen today announced that REM CONNECTICUT COMMUNITY SERVICES, INC. (""REM"") has entered into a civil settlement agreement with the federal and state governments in which it will pay $1.5 million to resolve allegations that it received overpayments from the Connecticut Medicaid Program.",https://www.justice.gov/usao-ct/pr/former-connecticut-group-home-operator-pays-15-million-settle-overbilling-allegations
221,Criminal and Civil Enforcement,"May 31, 2016",District of New Jersey,,0,"Newark Hospital To Pay $450,000 For Allegedly Billing Health Care Programs For Unnecessary Procedures","NEWARK, N.J. - Saint Michael's Medical Center Inc., located in Newark, New Jersey, has agreed to pay $450,000 to resolve allegations that it falsely billed Medicare and Medicaid for medically unnecessary cardiac procedures, U.S. Attorney Paul J. Fishman announced today.",https://www.justice.gov/usao-nj/pr/newark-hospital-pay-450000-allegedly-billing-health-care-programs-unnecessary-procedures
222,Criminal and Civil Enforcement,"May 27, 2016",U.S. Department of Justice,,1,Patient Recruiter Sentenced to 60 Months in Prison for Role in $2.3 Million Miami Medicare Fraud Scheme,The owner and president of a Miami-area consulting and staffing company was sentenced today to 60 months in prison for his role in a $2.3 million Medicare fraud scheme.,https://www.justice.gov/opa/pr/patient-recruiter-sentenced-60-months-prison-role-23-million-miami-medicare-fraud-scheme
223,Criminal and Civil Enforcement,"May 27, 2016",U.S. Attorney,District of Maryland,0,Paradigm Spine Agrees to Resolve False Claims Act Allegations,"Baltimore, Maryland - Medical device manufacturer Paradigm Spine has agreed to pay the United States $585,000 to resolve allegations under the False Claims Act that the company caused health care providers to submit false claims to Medicare and other federal health care programs for spine surgeries by marketing the company's coflex-F® device for surgical uses that were not approved by the U.S. Food and Drug Administration (FDA).  The settlement further resolves allegations that Paradigm caused false claims by giving false recommendations on how to code health claims for procedures involving the company's coflex® device.",https://www.justice.gov/usao-md/pr/paradigm-spine-agrees-resolve-false-claims-act-allegations
224,Criminal and Civil Enforcement,"May 26, 2016",U.S. Attorney,Central District of California,0,Medical Doctor Arrested on Federal 'Structuring' Charges for Making Cash Deposits to Avoid Federal Reporting Requirements,"LOS ANGELES - A Los Angeles-area doctor was arrested this morning after being indicted on federal ""structuring"" charges that allege he made hundreds of thousands of dollars in cash deposits designed to circumvent federal reporting requirement.",https://www.justice.gov/usao-cdca/pr/medical-doctor-arrested-federal-structuring-charges-making-cash-deposits-avoid-federal
225,Criminal and Civil Enforcement,"May 26, 2016",U.S. Attorney,Middle District of Pennsylvania,0,Tioga County Physician And Drug Dealer Sentenced For Health Care Fraud,"WILLIAMSPORT - The United States Attorney's Office for the Middle District of Pennsylvania announced today that Dr. John Terry, age 65, and Thomas Ray, age 53, both of Wellsboro, were sentenced yesterday by Chief United States District Court Judge Christopher C. Conner in Williamsport.  Terry was sentenced to 20 months' in federal prison and ordered to pay $4,762 in restitution to the state Department of Human Services for fraudulent prescriptions he wrote for Oxycodone, a Schedule II controlled substance.",https://www.justice.gov/usao-mdpa/pr/tioga-county-physician-and-drug-dealer-sentenced-health-care-fraud
226,Criminal and Civil Enforcement,"May 25, 2016",U.S. Department of Justice,,0,United States Intervenes in False Claims Act Lawsuit Against Prime Healthcare Services Inc. and its CEO Alleging Unnecessary Inpatient Admissions from Emergency Rooms,"The United States has intervened in a lawsuit against Prime Healthcare Services Inc. (Prime); the company's founder and chief executive officer, Dr. Prem Reddy; and 14 Prime hospitals in California that alleges Emergency Departments at Prime facilities improperly admitted patients to the hospitals and submitted false claims to Medicare, the Justice Department announced today.",https://www.justice.gov/opa/pr/united-states-intervenes-false-claims-act-lawsuit-against-prime-healthcare-services-inc-and
