,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
188,Criminal and Civil Enforcement,"June 20, 2018",U.S. Department of Justice,,0,Healogics Agrees to Pay Up to $22.51 Million to Settle False Claims Act Liability for Improper Billing of Hyperbaric Oxygen Therapy,"The Justice Department announced today that Healogics, Inc. has agreed to pay up to $22.51 million to settle allegations that it violated the False Claims Act by knowingly causing wound care centers to bill Medicare for medically unnecessary and unreasonable hyperbaric oxygen (""HBO"") therapy.  Healogics, a Florida-based company, manages nearly 700 hospital-based wound care centers across the country.",https://www.justice.gov/opa/pr/healogics-agrees-pay-2251-million-settle-false-claims-act-liability-improper-billing
189,Criminal and Civil Enforcement,"June 20, 2018",U.S. Attorney,Northern District of Iowa,0,"Nationwide Wound Services Provider Agrees to Pay Nearly $400,000 to Resolve False Claims Act Allegations","Healogics, Inc., a Florida-based provider of wound care services with clinics across the country, agreed to pay $398,162.69 to resolve False Claims Act allegations pertaining to improper coding.  Specifically, the United States alleged that, from January 1, 2012, through June 30, 2017, Healogics submitted claims to Medicare, Medicaid, and Tricare using Modifier 25 to signify that a separate evaluation and management service was performed on the same date as another procedure when no such separate service was performed.",https://www.justice.gov/usao-ndia/pr/nationwide-wound-services-provider-agrees-pay-nearly-400000-resolve-false-claims-act
190,Criminal and Civil Enforcement,"June 18, 2018",U.S. Attorney,Eastern District of Pennsylvania,0,Philadelphia Personal Injury Law Firm Agrees to Start Compliance Program and Reimburse the United States for Clients' Medicare Debts,"PHILADELPHIA - U.S. Attorney William M. McSwain announced today that a Philadelphia personal injury law firm, Rosenbaum & Associates, and its principal, Jeffrey Rosenbaum, Esq., have entered into a settlement agreement with the United States to resolve allegations that they failed to reimburse the United States for certain Medicare payments the government had previously made to medical providers on behalf of firm clients who sought medical care.",https://www.justice.gov/usao-edpa/pr/philadelphia-personal-injury-law-firm-agrees-start-compliance-program-and-reimburse
191,Criminal and Civil Enforcement,"June 15, 2018",U.S. Department of Justice,,1,Nurse Practitioner Pleads Guilty in Compounding Pharmacy Fraud Scheme,"A Mississippi-based nurse practitioner pleaded guilty for her role in a scheme to defraud health care benefit programs including TRICARE, the health care benefit program serving U.S. military, veterans and their respective family members.",https://www.justice.gov/opa/pr/nurse-practitioner-pleads-guilty-compounding-pharmacy-fraud-scheme
192,Criminal and Civil Enforcement,"June 12, 2018",U.S. Attorney,Middle District of Alabama,0,"Another Physician Pleads Guilty in the Montgomery ""Pill Mill"" Prosecution","Montgomery, Ala. -    On Monday, June 11, 2018, a physician, Dr. Willie J. Chester, 65, of Pike Road, Alabama, pleaded guilty in the ongoing ""pill mill prosecution"" arising out of a now-closed Montgomery medical office, announced United States Attorney Louis V. Franklin, Sr.  That medical practice was known as ""Family Practice"" and was located at 4143 Atlanta Highway in Montgomery.  ",https://www.justice.gov/usao-mdal/pr/another-physician-pleads-guilty-montgomery-pill-mill-prosecution
193,Criminal and Civil Enforcement,"June 11, 2018",U.S. Attorney,Western District of Pennsylvania,0,Redirections Treatment Owner Charged with Unlawfully Distributing Buprenorphine and Defrauding Medicare and Medicaid,"PITTSBURGH, PA - The owner of Redirections Treatment Advocates, LLC, an opioid addiction treatment practice with offices in Pennsylvania and West Virginia, has been indicted on charges of unlawfully dispensing controlled substances and health care fraud, United States Attorney Scott W. Brady of  the Western District of Pennsylvania and United States Attorney William J. Powell of the Northern District of West Virginia announced today.  This indictment is the eleventh in a series of charges filed in western Pennsylvania and northern West Virginia since Attorney General Jeff Sessions announced the formation of the Opioid Fraud and Abuse Detection Unit, a Department of Justice initiative that uses data to target and prosecute individuals that commit opioid-related health care fraud.",https://www.justice.gov/usao-wdpa/pr/redirections-treatment-owner-charged-unlawfully-distributing-buprenorphine-and
194,Criminal and Civil Enforcement,"June 8, 2018",U.S. Department of Justice,,0,Signature HealthCARE to Pay More Than $30 Million to Resolve False Claims Act Allegations Related to Rehabilitation Therapy,"Signature HealthCARE, LLC (Signature), a Louisville, Kentucky based company that owns and operates approximately 115 skilled nursing facilities, including 7 in middle Tennessee, has agreed to resolve allegations that it violated the False Claims Act by knowingly submitting false claims to Medicare for rehabilitation therapy services that were not reasonable, necessary and skilled, the Department of Justice announced today.  The settlement also resolves allegations that Signature submitted forged pre-admission certifications of patient need for skilled nursing to the state of Tennessee's Medicaid program.  Under the settlement agreements, Signature has agreed to pay more than $30 million.  As part of the resolution, the State of Tennessee will receive a portion of the overall settlement.",https://www.justice.gov/opa/pr/signature-healthcare-pay-more-30-million-resolve-false-claims-act-allegations-related
195,Criminal and Civil Enforcement,"June 8, 2018",U.S. Attorney,Southern District of Alabama,0,"Former Pain Management Doctor Receives 5 Years in Health Care Fraud Case, Ordered to Pay More Than 15 Million Dollars in Restitution","United States Attorney Richard W. Moore of the Southern District of Alabama announces today that Chief United States District Judge Kristi K. DuBose sentenced Rassan M. Tarabein, 58, a former neurologist residing in Fairhope, Alabama, to 60 months imprisonment in a health care fraud case.  The judge ordered that Tarabein pay restitution totaling $15,010,682 to six different health care benefit programs, including Medicare and the Alabama Medicaid Agency.  The judge also ordered Tarabein to undergo one year of supervised release after finishing his term of imprisonment, and pay a $200 mandatory special assessment.",https://www.justice.gov/usao-sdal/pr/former-pain-management-doctor-receives-5-years-health-care-fraud-case-ordered-pay-more
196,Criminal and Civil Enforcement,"June 7, 2018",U.S. Department of Justice,,1,Mississippi Physician Sentenced to Over Three Years in Prison for Role in $3 Million Compounding Pharmacy Fraud Scheme,"A Biloxi, Mississippi physician was sentenced today to 42 months in prison for his involvement in a $3 million compounding pharmacy fraud scheme. ",https://www.justice.gov/opa/pr/mississippi-physician-sentenced-over-three-years-prison-role-3-million-compounding-pharmacy
197,Criminal and Civil Enforcement,"June 7, 2018",U.S. Attorney,Middle District of Alabama,0,"Former Chief Executive Officer of Health Care Company Charged with Giving Kickbacks to Pill Mill Doctor, Health Care Fraud, and Money Laundering","Montgomery, Ala. -    On Thursday, June 7, 2018, a William ""Ed"" Henry, 47, of Hartselle, Alabama, was arrested on charges stemming from his role in a medical kickback scheme, announced United States Attorney Louis V. Franklin, Sr.",https://www.justice.gov/usao-mdal/pr/former-chief-executive-officer-health-care-company-charged-giving-kickbacks-pill-mill
198,Criminal and Civil Enforcement,"June 6, 2018",U.S. Department of Justice,,1,Health Care CEO and Four Physicians Charged in Superseding Indictment in Connection with $200 Million Health Care Fraud Scheme Involving Unnecessary Prescription of Controlled Substances and Harmful Injections,"A CEO and four physicians were charged today in a superseding indictment as part of an investigation into a $200 million health care fraud scheme that involved a network of Michigan and Ohio pain clinics, laboratories and other medical providers.  The superseding indictment returned yesterday charges an additional wire fraud conspiracy, adds an additional count of money laundering, and contains new allegations regarding the distribution of over 4.2 million medically unnecessary dosage units of controlled substances and the administration of medically unnecessary injections that resulted in patient harm.",https://www.justice.gov/opa/pr/health-care-ceo-and-four-physicians-charged-superseding-indictment-connection-200-million
199,Criminal and Civil Enforcement,"June 5, 2018",U.S. Department of Justice,,0,Allegiance Health Management to Pay More Than $1.7 Million to Resolve False Claims Act Allegations,"WASHINGTON - The Justice Department announced today that Allegiance Health Management, Inc., (Allegiance), a post-acute healthcare management company based in Shreveport, Louisiana, and four hospitals owned and operated by Allegiance (collectively, the Allegiance Defendants), have agreed to pay more than $1.7 million to resolve False Claims Act allegations that the Allegiance Defendants submitted, and caused other hospitals to submit, claims for reimbursement from Medicare for services that were not medically reasonable or necessary.",https://www.justice.gov/opa/pr/allegiance-health-management-pay-more-17-million-resolve-false-claims-act-allegations
200,Criminal and Civil Enforcement,"June 4, 2018",U.S. Department of Justice,,0,Operators Of A Mental Health Provider Indicted On Health Care Fraud And Tax Evasion Charges,"A federal grand jury sitting in Greensboro, North Carolina returned an indictment, which was unsealed today, charging the operators of a mental health provider with multiple crimes related to the submission of false claims to Medicaid and tax evasion, announced Principal Deputy Assistant Attorney General Richard E. Zuckerman and U.S. Attorney Matthew G.T. Martin for the Middle District of North Carolina.",https://www.justice.gov/opa/pr/operators-mental-health-provider-indicted-health-care-fraud-and-tax-evasion-charges
201,Criminal and Civil Enforcement,"June 4, 2018",U.S. Attorney,Middle District of Florida,0,Fort Myers Pain Management Physician Pleads Guilty To Healthcare Offenses And Agrees To $2.8 Million Civil Settlement With The United States ,"Fort Myers, FL - Dr. Michael Frey, M.D. (46, Fort Myers) has pleaded guilty to two counts of conspiracy to receive healthcare kickbacks. He faces a maximum penalty of five years in federal prison for each count. Dr. Frey also faces a term of supervised release of up to three years for each count. A sentencing date has not yet been set. ",https://www.justice.gov/usao-mdfl/pr/fort-myers-pain-management-physician-pleads-guilty-healthcare-offenses-and-agrees-28
202,Criminal and Civil Enforcement,"June 1, 2018",U.S. Attorney,District of Nevada,0,Nurse Practitioners Arrested And Indicted For Unlawful Distribution Of Prescription Opioids And Health Care Fraud,"LAS VEGAS, Nev. - Three Southern Nevada residents, including two nurse practitioners, have been arrested and charged in a 29-count indictment for unlawful distribution of prescription opioids and Medicare/Medicaid fraud, announced U.S. Attorney Dayle Elieson for the District of Nevada.",https://www.justice.gov/usao-nv/pr/nurse-practitioners-arrested-and-indicted-unlawful-distribution-prescription-opioids-and
203,Criminal and Civil Enforcement,"May 31, 2018",U.S. Attorney,Middle District of Tennessee,0,Middle Tennessee Podiatrist Sentenced To Federal Prison For Health Care Fraud Scheme,"Dr. John J. Cauthon, 51, of Murfreesboro, Tennessee, was sentenced yesterday in U.S. District Court to two years in prison for healthcare fraud, announced Don Cochran, U.S. Attorney for the Middle District of Tennessee.  Cauthon was indicted in October 2015 on seven counts of healthcare fraud and was found guilty on four counts, after a jury trial in September 2017.",https://www.justice.gov/usao-mdtn/pr/middle-tennessee-podiatrist-sentenced-federal-prison-health-care-fraud-scheme
204,Criminal and Civil Enforcement,"May 31, 2018",U.S. Attorney,Eastern District of Pennsylvania,0,Pharmacy owners agree to pay $3.2 million to resolve False Claims case,"PHILADELPHIA - The owners of I&L; Express Pharmacy in Philadelphia have agreed to pay millions to resolve a False Claims Act case against them, U.S. Attorney William M. McSwain announced today.",https://www.justice.gov/usao-edpa/pr/pharmacy-owners-agree-pay-32-million-resolve-false-claims-case
205,Criminal and Civil Enforcement,"May 31, 2018",U.S. Attorney,District of New Jersey,0,New York Doctor Sentenced To Four Years In Prison For Taking Bribes In Test-Referral Scheme With New Jersey Clinical Lab,"NEWARK, N.J. - A doctor practicing in Staten Island, New York, was sentenced today to 48 months in prison for accepting bribes in exchange for test referrals as part of a long-running and elaborate scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, New Jersey, its president and numerous associates, U.S. Attorney Craig Carpenito announced.",https://www.justice.gov/usao-nj/pr/new-york-doctor-sentenced-four-years-prison-taking-bribes-test-referral-scheme-new-jersey
206,Criminal and Civil Enforcement,"May 30, 2018",U.S. Attorney,Middle District of Alabama,0,"Mental Health Counselor Indicted for Health Care Fraud and Perjury Offenses Stemming from Montgomery ""Pill Mill""","Montgomery, Alabama - On Tuesday, May 29, 2018, a licensed professional counselor was arrested after being indicted by a federal grand jury for her role in working at a Montgomery ""pill mill,"" announced United States Attorney Louis V. Franklin, Sr. The defendant arrested was Johnnie Chaisson Sanders, 48, of Wetumpka.",https://www.justice.gov/usao-mdal/pr/mental-health-counselor-indicted-health-care-fraud-and-perjury-offenses-stemming
207,Criminal and Civil Enforcement,"May 30, 2018",U.S. Attorney,District of South Carolina,0,United States Obtains $114 Million Judgement Against Three Individuals for Paying Kickbacks for Laboratory Referrals and Causing Claims for Medically Unnecessary Tests,"WASHINGTON - On May 23, 2018, the United States District Court in the District of South Carolina entered judgment for the United States in the amounts of $111,109,655.30 against defendants LaTonya Mallory, Floyd Calhoun Dent III and Robert Bradford Johnson, and for an additional $3,039,006.56 against Johnson and Dent, the Department of Justice announced today.  The judgment follows the January 31, 2018, jury verdict finding the three individuals liable for violating the False Claims Act (FCA) by paying remuneration to physicians in exchange for patient referrals, in violation of the Anti-Kickback Statute, and causing two laboratories to bill federal health care programs for medically unnecessary testing. ",https://www.justice.gov/usao-sc/pr/united-states-obtains-114-million-judgement-against-three-individuals-paying-kickbacks
208,Criminal and Civil Enforcement,"May 29, 2018",U.S. Attorney,District of Minnesota,0,"Walmart, Sam's Club To Pay $825,000 To Resolve Fraud Allegations Concerning Auto Refilling Medicaid Prescriptions","United States Attorney Gregory G. Brooker and Minnesota Attorney General Lori Swanson today announced that Wal-Mart Stores, Inc. and Sam's West, Inc. (d/b/a Sam's Club) have agreed to pay a total of $825,000 to resolve allegations that they violated the False Claims Act and Minnesota False Claims Act by submitting claims for payment to Minnesota's Medicaid program in violation of rules prohibiting Medicaid prescriptions from being automatically refilled.",https://www.justice.gov/usao-mn/pr/walmart-sam-s-club-pay-825000-resolve-fraud-allegations-concerning-auto-refilling
209,Criminal and Civil Enforcement,"May 29, 2018",U.S. Department of Justice,,0,U.S. Obtains $114 Million Judgment Against Three Individuals For Paying Kickbacks for Laboratory Referrals and Causing Claims for Medically Unnecessary Tests ,"WASHINGTON - On May 23, 2018, the United States District Court in the District of South Carolina entered judgment for the United States in the amounts of $111,109,655.30 against defendants LaTonya Mallory, Floyd Calhoun Dent III and Robert Bradford Johnson, and for an additional $3,039,006.56 against Johnson and Dent, the Department of Justice announced today.  The judgment follows the January 31, 2018, jury verdict finding the three individuals liable for violating the False Claims Act (FCA) by paying remuneration to physicians in exchange for patient referrals, in violation of the Anti-Kickback Statute, and causing two laboratories to bill federal health care programs for medically unnecessary testing. ",https://www.justice.gov/usao-dc/pr/us-obtains-114-million-judgment-against-three-individuals-paying-kickbacks-laboratory
210,Criminal and Civil Enforcement,"May 25, 2018",U.S. Department of Justice,,1,Doctor Convicted in $8.9 Million Health Care Fraud Scheme,"A federal jury found a physician guilty today for her role in a scheme involving approximately $8.9 million in fraudulent Medicare claims for home health care and other physician services that were procured through the payment of kickbacks, were not medically necessary, not actually provided or, in some cases, were provided by the defendant, who was not a licensed physician during the conspiracy. ",https://www.justice.gov/opa/pr/doctor-convicted-89-million-health-care-fraud-scheme
211,Criminal and Civil Enforcement,"May 24, 2018",U.S. Department of Justice,,0,Drug Maker Pfizer Agrees to Pay $23.85 Million to Resolve False Claims Act Liability for Paying Kickbacks,"Pharmaceutical company Pfizer, Inc. (Pfizer), based in New York, NY, has agreed to pay $23.85 million to resolve claims that it used a foundation as a conduit to pay the copays of Medicare patients taking three Pfizer drugs, in violation of the False Claims Act, the Justice Department announced today.  ",https://www.justice.gov/opa/pr/drug-maker-pfizer-agrees-pay-2385-million-resolve-false-claims-act-liability-paying-kickbacks
212,Criminal and Civil Enforcement,"May 24, 2018",U.S. Attorney,District of Connecticut,0,Torrington Man Involved in Medicaid Fraud Scheme is Sentenced,"John H. Durham, United States Attorney for the District of Connecticut, announced that MAURICE SHARPE, 46, of Torrington, was sentenced today by U.S. District Judge Victor A. Bolden in Bridgeport to five years of probation for committing health care fraud.",https://www.justice.gov/usao-ct/pr/torrington-man-involved-medicaid-fraud-scheme-sentenced
213,Criminal and Civil Enforcement,"May 23, 2018",U.S. Attorney,Northern District of New York,0,Investigation Targets Medicaid Transportation Fraud in the North Country,"ALBANY, NEW YORK - Twelve people were arrested this week as part of a federal and state investigation into Medicaid fraud allegedly committed by the owners and operators of medical transportation companies based in Essex County.",https://www.justice.gov/usao-ndny/pr/investigation-targets-medicaid-transportation-fraud-north-country
214,Criminal and Civil Enforcement,"May 21, 2018",U.S. Attorney,Northern District of New York,0,"Oncologist and Office Manager Sentenced in Connection with Administering Unapproved, Foreign Drugs","ALBANY, NEW YORK - Vincent Koh, M.D., age 73, and his wife and office manager Milly Koh, age 64, of Poughkeepsie, New York, were sentenced today to pay fines of $7,500 and $3,000, respectively, for receiving in interstate commerce and delivering misbranded drugs, a misdemeanor.",https://www.justice.gov/usao-ndny/pr/oncologist-and-office-manager-sentenced-connection-administering-unapproved-foreign
215,Criminal and Civil Enforcement,"May 18, 2018",U.S. Attorney Northern District of New York,,0,Kinderhook Podiatrist Sentenced for Health Care Fraud,"ALBANY, NEW YORK - Perrin D. Edwards, D.P.M., age 65, of Kinderhook, New York, was sentenced today to 1 year of probation, 50 hours of community service, and a $5,000 fine for committing health care fraud.",https://www.justice.gov/usao-ndny/pr/kinderhook-podiatrist-sentenced-health-care-fraud
216,Criminal and Civil Enforcement,"May 18, 2018",U.S. Attorney,Southern District of Florida,0,"Health and Palliative Services of the Treasure Coast, Inc., The Hospice of Martin and St. Lucie, Inc., and Hospice of the Treasure Coast, Inc. Paid $2.5 Million to Settle False Claims Allegations","Health and Palliative Services of the Treasure Coast, Inc., The Hospice of Martin and St. Lucie, Inc., and Hospice of the Treasure Coast, Inc. have paid $2.5 million to settle allegations that they violated the False Claims Act by submitting false claims to Medicare for hospice patients.",https://www.justice.gov/usao-sdfl/pr/health-and-palliative-services-treasure-coast-inc-hospice-martin-and-st-lucie-inc-and
217,Criminal and Civil Enforcement,"May 17, 2018",U.S. Department of Justice,,1,Michigan Home Health Agency Owner Pleads Guilty to Health Care Fraud Charges for Role in $8 Million Medicare Fraud Scheme,The owner of a Michigan home health agency pleaded guilty today to fraud charges for his role in a scheme involving approximately $8 million in fraudulent Medicare claims for home health services that were procured through the payment of illegal kickbacks.,https://www.justice.gov/opa/pr/michigan-home-health-agency-owner-pleads-guilty-health-care-fraud-charges-role-8-million
218,Criminal and Civil Enforcement,"May 17, 2018",U.S. Attorney,District of Connecticut,0,"Community Renewal Team Pays $362,000 to Settle False Claims Acts Allegations","United States Attorney John H. Durham and Connecticut Attorney General George Jepsen today announced that COMMUNITY RENEWAL TEAM and its president, LENA RODRIGUEZ, have entered into a civil settlement agreement with the United States and the State of Connecticut and have paid $362,000 to resolve allegations that they violated the federal and state False Claims Acts.",https://www.justice.gov/usao-ct/pr/community-renewal-team-pays-362000-settle-false-claims-acts-allegations
219,Criminal and Civil Enforcement,"May 17, 2018",U.S. Attorney,Southern District of New York,0,Medical Supply Executive Sentenced To 36 Months In Prison For Her Role In A $30 Million Scheme To Defraud Medicare And Medicaid,"Geoffrey S.  Berman, the United States Attorney for the Southern District of New York, announced that MARINA BURMAN was sentenced today to 36 months in prison.  BURMAN, the former president of a medical supply company, submitted approximately $3.4 million in fraudulent bills to the New York State Medicaid Program, falsely claiming to have dispensed adult diapers and other medical supplies that were not medically necessary and, in many cases, not dispensed at all.  BURMAN was sentenced today by United States District Judge Lorna G. Schofield.",https://www.justice.gov/usao-sdny/pr/medical-supply-executive-sentenced-36-months-prison-her-role-30-million-scheme-defraud
220,Criminal and Civil Enforcement,May 17 2018,U.S. Attorney,District of New Jersey,0,Five Former Salesmen For Morris County Clinical Lab Sentenced For Bribing Doctors In $100 Million Test Referral Scheme,"NEWARK, N.J. - Five individuals were sentenced today for bribing doctors in exchange for test referrals as part of a long-running and elaborate scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, New Jersey, its president and numerous associates, U.S. Attorney Craig Carpenito announced.",https://www.justice.gov/usao-nj/pr/five-former-salesmen-morris-county-clinical-lab-sentenced-bribing-doctors-100-million
221,Criminal and Civil Enforcement,"May 16, 2018",U.S. Attorney,Northern District of Iowa,0,"Dubuque Clinic Agrees to Pay $40,000 in False Claims Penalties To Resolve Allegations Related to 8 Controlled Substance Refills","Crescent Community Health Center, a non-profit health center in Dubuque, Iowa, agreed to pay $40,000 in penalties to resolve False Claims Act allegations that, during a five month period in 2013, Crescent employees who lacked the requisite credentials or authority issued 8 controlled substance refills that were paid for by Medicare or Medicaid.  The Center also agreed to pay $7,503.80 to resolve allegations that, during this same period, Crescent employees improperly issued 71 prescriptions or prescription refills for non-controlled substances that were eventually paid for by Medicare or Medicaid.",https://www.justice.gov/usao-ndia/pr/dubuque-clinic-agrees-pay-40000-false-claims-penalties-resolve-allegations-related-8
222,Criminal and Civil Enforcement,"May 16, 2018",U.S. Attorney,Southern District of Illinois,0,Carbondale Woman Sentenced On Healthcare Fraud Charges,"On May 16, 2018, Stephanie L. Patterson, of Carbondale, Illinois, was sentenced in the U.S. District Court in Benton, Illinois on the charge that she engaged in a scheme to steal from a health care program. The district court sentenced Patterson to five years of probation with the first four months to be served in home detention. She was also ordered to pay $81,131.20 in restitution to the Home Services Program and a $100.00 special assessment.",https://www.justice.gov/usao-sdil/pr/carbondale-woman-sentenced-healthcare-fraud-charges
223,Criminal and Civil Enforcement,"May 15, 2018",U.S. Department of Justice,,0,"United States Intervenes in False Claims Act Lawsuits Accusing Insys Therapeutics of Paying Kickbacks and Engaging in Other Unlawful Practices to Promote Subsys, A Powerful Opioid Painkiller","On April 13, 2018, the United States intervened in five lawsuits accusing Insys Therapeutics Inc., of violating the False Claims Act in connection with the marketing of Subsys, an opioid painkiller manufactured and sold by Insys, the Department of Justice announced today.  Subsys is a sublingual spray form of fentanyl, a powerful, but highly addictive, opioid painkiller.  In 2012, Subsys was approved by the Food and Drug Administration for the treatment of persistent breakthrough pain in adult cancer patients who are already receiving, and tolerant to, around-the-clock opioid therapy. ",https://www.justice.gov/opa/pr/united-states-intervenes-false-claims-act-lawsuits-accusing-insys-therapeutics-paying
224,Criminal and Civil Enforcement,"May 15, 2018",U.S. Attorney,Middle District of Alabama,0,"Physician, Nurse Practitioner, and Nurse Plead Guilty in Montgomery ""Pill Mill"" Case","Montgomery, Alabama - During the past few weeks, three more health care providers have pleaded guilty in the ongoing ""pill mill"" prosecution arising out of a now-closed Montgomery medical office, announced United States Attorney Louis V. Franklin, Sr. That medical practice was known as ""Family Practice"" and was located at 4143 Atlanta Highway in Montgomery. In November of last year, the practice's owner, Dr. Gilberto Sanchez, pleaded guilty to drug distribution, health care fraud, and money laundering charges. The details of each new guilty plea are as follows.",https://www.justice.gov/usao-mdal/pr/physician-nurse-practitioner-and-nurse-plead-guilty-montgomery-pill-mill-case
225,Criminal and Civil Enforcement,"May 14, 2018",U.S. Attorney,District of Connecticut,0,"Ellington Psychiatrist and Mental Health Clinic Pay Over $800,000 to Settle False Claims Act Allegations","United States Attorney John H. Durham and Connecticut Attorney General George Jepsen today announced that DR. ERUM SHAHAB and WAIRE, LLC, doing business as ELLINGTON BEHAVIORAL HEALTH (""EBH""), have entered into a civil settlement agreement with the federal and state governments in which they will pay $805,071 to resolve allegations that they violated the federal and state False Claims Acts.",https://www.justice.gov/usao-ct/pr/ellington-psychiatrist-and-mental-health-clinic-pay-over-800000-settle-false-claims-act
226,Criminal and Civil Enforcement,"May 14, 2018",U.S. Attorney,District of New Jersey,0,Psychiatrist Admits Signing Phony Medical Records To Deceive State Inspectors,"CAMDEN, N.J. - The psychiatrist of a nonprofit mental health services provider for Camden's poorest residents today admitted signing fraudulent treatment plans meant to mislead New Jersey Medicaid inspectors, U.S. Attorney Craig Carpenito announced.",https://www.justice.gov/usao-nj/pr/psychiatrist-admits-signing-phony-medical-records-deceive-state-inspectors
227,Criminal and Civil Enforcement,"May 14, 2018",U.S. Attorney,Eastern District of Missouri,0,"United States Reaches $125,000 Civil Settlement","St. Louis, Missouri:  The United States Attorney's Office for the Eastern District of Missouri announced today that the United States, Foot Healers Holdings - St. Louis and its subsidiaries  (Foot Healers) reached a civil settlement that will resolve the United States' claims against Foot Healers under the False Claims Act for knowingly submitting false claims to Medicare for podiatry services.  According to the United States' allegations, from March 1, 2010 through July 31, 2016, Foot Healers submitted false claims to Medicare by using improper modifiers that caused Medicare to pay for improper claims and by submitting claims for payment which falsely indicated a medically necessary toenail debridement was provided when the service actually provided was a routine nail trimming not covered by Medicare.  As part of the civil settlement, Foot Healers will repay the United States $125,000.",https://www.justice.gov/usao-edmo/pr/united-states-reaches-125000-civil-settlement
228,Criminal and Civil Enforcement,"May 14, 2018",U.S. Attorney,District of Maryland,0,United States Reaches Settlement With Riverdale Internist To Resolve False Claims Act Allegations Relating To Medically Unnecessary Procedures,"Baltimore, Maryland - Sureshkumar Muttath, M.D., an internist in Riverdale, Maryland, has agreed to pay the United States $1,526,038 to settle allegations that he submitted false claims to the United States for medically unnecessary autonomic nervous function tests and neurobehavioral status exams.",https://www.justice.gov/usao-md/pr/united-states-reaches-settlement-riverdale-internist-resolve-false-claims-act-allegations
229,Criminal and Civil Enforcement,"May 10, 2018",U.S. Department of Justice,,0,Ohio Hospital Operator Agrees to Pay United States $14.25 Million to Settle Alleged False Claims Act Violations Arising From Improper Payments to Physicians,"WASHINGTON - Mercy Health, a nonprofit organization based in Cincinnati that operates healthcare facilities in Ohio and Kentucky, has agreed to pay the United States $14,250,000 to settle allegations that it violated the False Claims Act by engaging in improper financial relationships with referring physicians, the Justice Department announced today.  ",https://www.justice.gov/opa/pr/ohio-hospital-operator-agrees-pay-united-states-1425-million-settle-alleged-false-claims-act
230,Criminal and Civil Enforcement,"May 10, 2018",U.S. Attorney,Northern District of Georgia,0,Medical assistant resolves false claims act allegations,"ATLANTA - Robert Gennaro, a medical assistant, has agreed to be excluded from federal healthcare programs for a period of 10 years to resolve allegations that he impersonated a physician when providing remote surgical monitoring services, causing the submission of false claims to the federal government. The effect of the exclusion is federal healthcare programs will not make any payments to Gennaro, or anyone who employs him, for any services provided by Gennaro.",https://www.justice.gov/usao-ndga/pr/medical-assistant-resolves-false-claims-act-allegations
231,Criminal and Civil Enforcement,"May 10, 2018",U.S. Attorney,District of New Jersey,0,Doctor Sentenced to Two Years in Prison for Taking Bribes in Test-Referral Scheme with New Jersey Clinical Lab,"NEWARK, N.J. - A Monmouth County doctor with practices in Colts Neck, New Jersey, and Staten Island, New York, was sentenced today to 24 months in prison for accepting bribes in exchange for test referrals as part of a long-running and elaborate scheme operated by Biodiagnostic Laboratory Services LLC (BLS), of Parsippany, New Jersey, its president and numerous associates, U.S. Attorney Craig Carpenito announced.",https://www.justice.gov/usao-nj/pr/doctor-sentenced-two-years-prison-taking-bribes-test-referral-scheme-new-jersey-clinical
232,Criminal and Civil Enforcement,"May 10, 2018",U.S. Attorney,Middle District of Pennsylvania,0,Former Registered Nurse Sentenced To Six Years' Imprisonment For Health Care Fraud,"HARRISBURG - The United States Attorney's Office for the Middle District of Pennsylvania announced today that Joan Cicchiello, age 67, of Annville and Mount Carmel, Pennsylvania, was sentenced on May 9, 2018, to 72 months' imprisonment and three years of supervised release by United States District Court Judge John E. Jones, II on Health Care Fraud related charges. ",https://www.justice.gov/usao-mdpa/pr/former-registered-nurse-sentenced-six-years-imprisonment-health-care-fraud
233,Criminal and Civil Enforcement,"May 9, 2018",U.S. Attorney,District of Connecticut,0,Windsor Woman Who Defrauded Medicaid Program is Sentenced,"John H. Durham, United States Attorney for the District of Connecticut, Phillip Coyne, Special Agent in Charge for the U.S. Department of Health and Human Services, Office of Inspector General, and Chief State's Attorney Kevin T. Kane today announced that BEVERLY COKER, 70, of Windsor, was sentenced yesterday by U.S. District Judge Victor A. Bolden in Bridgeport to five years of probation for defrauding Connecticut's Medicaid program.",https://www.justice.gov/usao-ct/pr/windsor-woman-who-defrauded-medicaid-program-sentenced
234,Criminal and Civil Enforcement,"May 8, 2018",U.S. Attorney,District of New Hampshire,0,"Resident of Webster, New York Sentenced for Health Care Fraud","CONCORD -  Judith Morale (formerly known as Judith Remo), 55, of Webster, New York, was sentenced to three years of probation following her conviction for health care fraud, announced United States Attorney Scott W. Murray.",https://www.justice.gov/usao-nh/pr/resident-webster-new-york-sentenced-health-care-fraud
