,Section,Date,Authority,Geographical subdivision,Medicare Fraud Strike Force case,Heading,Description,Hyperlink
201,Criminal and Civil Enforcement,"July 10, 2019",U.S. Attorney,Eastern District of Michigan,0,Bay City Vascular Surgeon Charged In Connection With $60 Million Health Care Fraud & Laundering More Than $49 Million Government Seeks Forfeiture Of Approximately $39.9 Million Seized From Defendant,"An indictment unsealed today charges Dr. Vasso Godiali, age 56, vascular surgeon, with orchestrating a $60 million health care fraud scheme.  Dr. Godiali is also charged with money laundering, for financial transactions involving approximately $49 million in proceeds he derived from the scheme.  The indictment was announced by United States Attorney Matthew Schneider.",https://www.justice.gov/usao-edmi/pr/bay-city-vascular-surgeon-charged-connection-60-million-health-care-fraud-laundering
202,Criminal and Civil Enforcement,"July 10, 2019",U.S. Attorney,Eastern District of Virginia,0,Former Pharmacy Owner Pleads Guilty to Fraudulently Dispensing Opioids,"ALEXANDRIA, Va. - A former pharmacy owner pleaded guilty today to fraudulently filling and dispensing thousands of prescription medications, including opioids, outside the usual course of professional practice.",https://www.justice.gov/usao-edva/pr/former-pharmacy-owner-pleads-guilty-fraudulently-dispensing-opioids
203,Criminal and Civil Enforcement,"July 10, 2019",U.S. Attorney,Northern District of New York,0,Owner of Essex County-Based Medical Transportation Company Pleads Guilty to Health Care Fraud,"ALBANY, NEW YORK - Qaiser Gondal, age 47, of Watervliet, New York, pled guilty today to conspiring to defraud Medicaid.",https://www.justice.gov/usao-ndny/pr/owner-essex-county-based-medical-transportation-company-pleads-guilty-health-care-fraud
204,Criminal and Civil Enforcement,"July 10, 2019",U.S. Attorney,Eastern District of Kentucky,0,"Rural Metro of Southern Ohio, Inc. Agrees to Pay $275,116 to Resolve Allegations of False Claims to Medicare","LEXINGTON, Ky. - Rural Metro of Southern Ohio, Inc. (""Rural Metro"") has agreed to resolve civil allegations that it violated the False Claims Act, a federal law that prohibits the submission of false or fraudulent claims to the federal government, agreeing to pay $275,116.22.",https://www.justice.gov/usao-edky/pr/rural-metro-southern-ohio-inc-agrees-pay-275116-resolve-allegations-false-claims
205,Criminal and Civil Enforcement,"July 9, 2019",U.S. Attorney,Northern District of Iowa,0,Webster City Doctor Pleads Guilty to Making False Statements about Medicare Claims,A Webster City doctor who made false statements to the United States Attorney's Office about Medicare claims that the doctor had billed for his nursing home patients pled guilty today in federal court in Cedar Rapids.,https://www.justice.gov/usao-ndia/pr/webster-city-doctor-pleads-guilty-making-false-statements-about-medicare-claims
206,Criminal and Civil Enforcement,"July 9, 2019",U.S. Attorney,Eastern District of Pennsylvania,0,Bucks County Ambulance Companies and their Owners Agree to $450K+ Judgment for Defrauding Medicare,"PHILADELPHIA - United States Attorney William M. McSwain announced that ambulance companies Unicare Ambulance LLC and PA Paramedics LLC, d/b/a EasternCare Ambulance based in Bensalem, PA, their owners, Damon Wade, and Wade's ex-wife, Amy Wade, also of Bensalem, have agreed to a judgment against them jointly and severally in the amount of $459,907.42 to resolve allegations made by the United States that they made repeated false statements to state and federal officials. As part of the settlement, each defendant has also agreed to a term of exclusion of not less than five years from all federal health care programs.",https://www.justice.gov/usao-edpa/pr/bucks-county-ambulance-companies-and-their-owners-agree-450k-judgment-defrauding
207,Criminal and Civil Enforcement,"July 9, 2019",U.S. Attorney,Eastern District of New York,0,Anesthesiologist Indicted for Alleged Role in $7 Million Telemedicine Health Care Fraud Conspiracy,"Earlier today, in federal court in Brooklyn, Anna Steiner, an anesthesiologist, was arraigned on an indictment charging her with conspiracy to commit health care fraud for her alleged role in a telemedicine scheme to submit fraudulent claims to Medicare, Medicare Part D plans and private insurance plans.  Steiner was previously arrested on a complaint in April 2019, and was arraigned this morning before United States District Judge I. Leo Glasser.",https://www.justice.gov/usao-edny/pr/anesthesiologist-indicted-alleged-role-7-million-telemedicine-health-care-fraud
208,Criminal and Civil Enforcement,"July 9, 2019",U.S. Attorney,District of Kansas,0,"Kansas Chiropractors Pay $350,000 To Settle False Claim Allegations","KANSAS CITY, KAN. - Two Kansas City area chiropractors have paid $350,000 to settle allegations that they submitted false claims to Medicare, U.S. Attorney Steven McAllister said today.",https://www.justice.gov/usao-ks/pr/kansas-chiropractors-pay-350000-settle-false-claim-allegations
209,Criminal and Civil Enforcement,"July 9, 2019",U.S. Attorney,Middle District of Florida,0,Substance Abuse Treatment Center Owner Pleads Guilty To $57 Million Money Laundering Conspiracy In Connection With Hospital Pass-Through Billing Scheme,"Jacksonville, FL - The owner of a Jacksonville, Florida-area substance abuse treatment center pleaded guilty today for his role in a $57 million money laundering conspiracy associated with a pass-through billing scheme involving laboratory testing services.",https://www.justice.gov/usao-mdfl/pr/substance-abuse-treatment-center-owner-pleads-guilty-57-million-money-laundering
210,Criminal and Civil Enforcement,"July 8, 2019",U.S. Attorney,Eastern District of Missouri,0,Illinois Man Sentenced for Health Care Fraud - Participated in Kickback Scheme Involving Medical Laboratory,"St. Louis, MO - Anthony B. Camillo, 62, of Madison County, Illinois, was sentenced today to 30 months in prison for participating in a conspiracy to commit health care fraud and to pay illegal kickbacks for health care services.  He appeared in federal court today before U.S. District Court Judge Audrey G. Fleissig and ordered Camillo to pay $3,469,810 in restitution.",https://www.justice.gov/usao-edmo/pr/illinois-man-sentenced-health-care-fraud-participated-kickback-scheme-involving-medical
211,Criminal and Civil Enforcement,"July 5,2019",U.S. Attorney,Northern District of Oklahoma,0,"New York Doctor Will Pay Nearly $130,000 for Allegedly Engaging in an Illegal Kickback Scheme","A New York doctor has agreed to pay the government $127,072.34 for allegedly accepting illegal kickback payments from OK Compounding, L.L.C., announced U.S. Attorney Trent Shores.",https://www.justice.gov/usao-ndok/pr/new-york-doctor-will-pay-nearly-130000-allegedly-engaging-illegal-kickback-scheme
212,Criminal and Civil Enforcement,"July 3, 2019",U.S. Attorney,Western District of Virginia,0,Norton Doctor Arrested on Federal Criminal Complaint,"Abingdon, VIRGINIA - Dr. Raymond Michael Moore, a Norton-based, licensed, medical doctor, was arrested this morning and charged via federal criminal complaint with obtaining schedule II and schedule IV controlled substances by fraud or misrepresentation, failing to maintain proper records for schedule II and schedule IV controlled substances, and making false statements. United States Attorney Thomas T. Cullen and Virginia Attorney General Mark Herring made the announcement.",https://www.justice.gov/usao-wdva/pr/norton-doctor-arrested-federal-criminal-complaint
213,Criminal and Civil Enforcement,"July 2, 2019",U.S. Attorney,District of South Carolina,0,Sumter Women Sentenced to Federal Prison in Healthcare Fraud Scheme,"Columbia, South Carolina - United States Attorney Sherri A. Lydon announced today that Angela Breitweiser Keith, age 53, and Ann Davis Eldridge, age 58, both of Sumter, were sentenced after pleading guilty to one count of making false statements to defraud Medicaid. United States Magistrate Judge Paige J. Gossett of Columbia sentenced Keith to 12 months in federal prison and Eldridge to 6 months.",https://www.justice.gov/usao-sc/pr/sumter-women-sentenced-federal-prison-healthcare-fraud-scheme
214,Criminal and Civil Enforcement,"July 2, 2019",U.S. Attorney,District of Massachusetts,0,Registered Nurse Indicted on Drug Diversion Charge,BOSTON - A Haverhill nurse was charged in federal court in Boston with tampering with patients' morphine.,https://www.justice.gov/usao-ma/pr/registered-nurse-indicted-drug-diversion-charge-0
215,Criminal and Civil Enforcement,"July 2, 2019",U.S. Attorney,Eastern District of Wisconsin,0,"Wisconsin Community Services, Inc. Voluntarily Discloses and Agrees to Pay over $500,000 To Resolve False Billings To Medicare and Medicaid","United States Attorney Matthew D. Krueger announced today that Wisconsin Community Services, Inc. (""WCS"") agreed to pay $537, 904.33 to the United States and the State of Wisconsin to resolve false claims for prescription medications submitted by WCS to Medicare and Medicaid in violation of the False Claims Act, 31 U.S.C. §3729-3733.  ",https://www.justice.gov/usao-edwi/pr/wisconsin-community-services-inc-voluntarily-discloses-and-agrees-pay-over-500000
216,Criminal and Civil Enforcement,"June 28, 2019",U.S. Department of Justice,,0,Encompass Health Agrees to Pay $48 Million to Resolve False Claims Act Allegations Relating to its Inpatient Rehabilitation Facilities,"Encompass Health Corporation (formerly known as HealthSouth Corporation), the nation's largest operator of inpatient rehabilitation facilities (IRFs), has agreed to pay $48 million to resolve allegations that some of its IRFs provided inaccurate information to Medicare to maintain their status as an IRF and to earn a higher rate of reimbursement, and that some admissions to its IRFs were not medically necessary.",https://www.justice.gov/opa/pr/encompass-health-agrees-pay-48-million-resolve-false-claims-act-allegations-relating-its
217,Criminal and Civil Enforcement,"June 28, 2019",U.S. Attorney,Middle District of Pennsylvania,0,York Man Sentenced On Health Care Fraud Charges,"HARRISBURG - The United States Attorney's Office for the Middle District of Pennsylvania announced that Nagy Mohamed Abdelhamed, age 68, of York, Pennsylvania, was sentenced on June 27, 2019, by U.S. District Court Judge John E. Jones, III, to two years' probation on Health Care Fraud charges stemming from his fraudulent receipt of Medicaid and SNAP (Supplemental Nutritional Assistance Program) benefits, formerly known as Food Stamp benefits.",https://www.justice.gov/usao-mdpa/pr/york-man-sentenced-health-care-fraud-charges
218,Criminal and Civil Enforcement,"June 27, 2019",U.S. Department of Justice,,0,Owner of Tampa-Area Medical Marketing Company Found Guilty in $2 Million Medicare Fraud Scheme,"A federal jury found the owner of a Tampa, Florida-area medical marketing company guilty today for his role in an over $2.2 million Medicare fraud scheme involving the payment of kickbacks and bribes to medical clinics in Miami in exchange for the referral of DNA swabs that were obtained from Medicare beneficiaries.",https://www.justice.gov/opa/pr/owner-tampa-area-medical-marketing-company-found-guilty-2-million-medicare-fraud-scheme
219,Criminal and Civil Enforcement,"June 27, 2019",U.S. Department of Justice,,1,Owner of Tampa-Area Medical Marketing Company Found Guilty in $2 Million Medicare Fraud Scheme,"A federal jury found the owner of a Tampa, Florida-area medical marketing company guilty today for his role in an over $2.2 million Medicare fraud scheme involving the payment of kickbacks and bribes to medical clinics in Miami in exchange for the referral of DNA swabs that were obtained from Medicare beneficiaries.",https://www.justice.gov/opa/pr/owner-tampa-area-medical-marketing-company-found-guilty-2-million-medicare-fraud-scheme
220,Criminal and Civil Enforcement,"June 27, 2019",U.S. Attorney,Eastern District of Pennsylvania,0,"""Goodie Bag"" Doctor Charged with Health Care Fraud and Oxycodone Distribution","PHILADELPHIA - United States Attorney William M. McSwain announced that Andrew M. Berkowitz, M.D., 60, of Huntington Valley, PA, was charged by Indictment with 19 counts of health care fraud, and 23 counts of distributing oxycodone outside the course of professional practice and without a legitimate medical purpose.",https://www.justice.gov/usao-edpa/pr/goodie-bag-doctor-charged-health-care-fraud-and-oxycodone-distribution
221,Criminal and Civil Enforcement,"June 26, 2019",U.S. Department of Justice,,0,Michigan Patient Recruiter Sentenced to Prison for $1.5 Million Kickback Scheme,A Michigan patient recruiter was sentenced to 60 months in prison today for her role in a scheme involving approximately $1.5 million in fraudulent Medicare claims for home health care that were procured through the payment of kickbacks.,https://www.justice.gov/opa/pr/michigan-patient-recruiter-sentenced-prison-15-million-kickback-scheme
222,Criminal and Civil Enforcement,"June 26, 2019",U.S. Attorney,District of Connecticut,0,Middletown Rheumatologist Admits Defrauding Medicaid Program,"John H. Durham, United States Attorney for the District of Connecticut, announced that CRISPIN ABARIENTOS, M.D., 44, of Middletown, waived his right to be indicted and pleaded guilty today in Hartford federal court to one count of health care fraud.",https://www.justice.gov/usao-ct/pr/middletown-rheumatologist-admits-defrauding-medicaid-program
223,Criminal and Civil Enforcement,"June 26, 2019",U.S. Attorney,Southern District of New York,0,Manhattan Doctor Pleads Guilty To Accepting Bribes And Kickbacks From Pharmaceutical Company In Exchange For Prescribing Fentanyl Drug,"Geoffrey S. Berman, the United States Attorney for the Southern District of New York, announced today that TODD SCHLIFSTEIN, a doctor who practiced in Manhattan, pled guilty today to conspiracy to violate the Anti-Kickback Statute, in connection with a scheme to prescribe Subsys, a potent fentanyl-based spray, in exchange for bribes and kickbacks from Subsys's manufacturer, Insys Therapeutics.  SCHLIFSTEIN pled guilty before U.S. Magistrate Judge Sarah Netburn.  The case is assigned to U.S. District Judge Kimba M. Wood.",https://www.justice.gov/usao-sdny/pr/manhattan-doctor-pleads-guilty-accepting-bribes-and-kickbacks-pharmaceutical-company-0
224,Criminal and Civil Enforcement,"June 26, 2019",U.S. Attorney,Eastern District of Pennsylvania,0,"Penn Medicine Agrees to Pay $275,000 to Settle False Claims Act Allegations","PHILADELPHIA, PA - United States Attorney William McSwain announced today that the Trustees of the University of Pennsylvania Health System (""Penn Medicine"") agreed to settle allegations under the False Claims Act that the Lancaster General Hospital's division of Maternal Fetal Medicine (LGH-MFM), a component of Penn Medicine, submitted false claims to Medicaid for obstetric ultrasounds.",https://www.justice.gov/usao-edpa/pr/penn-medicine-agrees-pay-275000-settle-false-claims-act-allegations
225,Criminal and Civil Enforcement,"June 26, 2019",U.S. Attorney,Eastern District of Missouri,0,St. Louis County Dentist Pleads Guilty to Illegal Prescriptions for Opioid Narcotic Drugs and Medicare Fraud,"St. Louis, MO - Bradley A. Seyer, D.D.S., 53, of Florissant, Missouri, pled guilty today to two felony charges for making false statements to Medicare and illegally distributing narcotic opioid drugs, specifically hydrocodone, without a legitimate medical purpose.  Seyer appeared before U.S. District Judge Ronnie White who accepted his plea and set his sentencing for September 25, 2019. ",https://www.justice.gov/usao-edmo/pr/st-louis-county-dentist-pleads-guilty-illegal-prescriptions-opioid-narcotic-drugs-and
226,Criminal and Civil Enforcement,"June 25, 2019",U.S. Department of Justice,,0,New Jersey/Pennsylvania Doctor Indicted For Accepting Bribes And Kickbacks From A Pharmaceutical Company In Exchange For Prescribing Powerful Fentanyl Drug,A doctor who practiced in New Jersey and Pennsylvania was charged in an indictment unsealed today for his alleged participation in a scheme to receive bribes and kickbacks from a pharmaceutical company in exchange for prescribing large volumes of a powerful fentanyl narcotic.,https://www.justice.gov/opa/pr/new-jerseypennsylvania-doctor-indicted-accepting-bribes-and-kickbacks-pharmaceutical-company
227,Criminal and Civil Enforcement,"June 24, 2019",U.S. Attorney,District of Oregon,0,"Former President of Oregon Foster Care Agency Sentenced to Federal Prison for Theft, Money Laundering and Tax Evasion","PORTLAND, Ore.-Mary Holden Ayala, 59, of Portland, was sentenced today to 33 months in federal prison and three years' supervised release for stealing over $1 million from an Oregon foster care agency, money laundering and filing false personal income tax returns.",https://www.justice.gov/usao-or/pr/former-president-oregon-foster-care-agency-sentenced-federal-prison-theft-money
228,Criminal and Civil Enforcement,"June 24, 2019",U.S. Attorney,District of Connecticut,0,Drug Company Sales Rep Sentenced for Role in Kickback Scheme Related to Fentanyl Spray Prescriptions,"John H. Durham, United States Attorney for the District of Connecticut, announced that NATALIE LEVINE, 35, of Scottsdale, Arizona, was sentenced today by U.S. District Judge Janet Bond Arterton in New Haven to five years of probation for engaging in a kickback scheme related to fentanyl spray prescriptions.  Judge Arterton also ordered Levine to spend the first six months of probation in home confinement, and to perform 150 hours of community service.",https://www.justice.gov/usao-ct/pr/drug-company-sales-rep-sentenced-role-kickback-scheme-related-fentanyl-spray
229,Criminal and Civil Enforcement,"June 21, 2019",U.S. Attorney,Middle District of Florida,0,Husband And Wife Sentenced To Prison In Compounding Healthcare Fraud Scheme,"Tampa, Florida - U.S. District Judge Mary S. Scriven has sentenced Edward Leonard Wells, Jr. (34, North Carolina) to two years and eight months in federal prison for conspiracy to commit healthcare fraud and aggravated identity theft. On April 18, 2019, Wells's estranged wife, Alcira Mercedes Wells (34, Connecticut), was sentenced to 18 months in federal prison for conspiracy to commit healthcare fraud.  The court also entered a money judgment of $32,747.93, the proceeds of the healthcare fraud conspiracy. Alcira Wells and Edward Wells had pleaded guilty in January 2019.",https://www.justice.gov/usao-mdfl/pr/husband-and-wife-sentenced-prison-compounding-healthcare-fraud-scheme
230,Criminal and Civil Enforcement,"June 20, 2019",U.S. Department of Justice,,1,Former Medical Director and Two Former Operators of a Houston Medical Clinic Charged in Multimillion-Dollar Health Care Fraud Scheme,"A medical director and two operators of a Houston, Texas, medical clinic were charged in an indictment unsealed today for their alleged participation in a multimillion-dollar health care fraud scheme.",https://www.justice.gov/opa/pr/former-medical-director-and-two-former-operators-houston-medical-clinic-charged-multimillion
231,Criminal and Civil Enforcement,"June 20, 2019",U.S. Attorney,District of Maryland,0,Hart to Heart Ambulance Services to Pay $1.25 Million to Settle Federal False Claims Act Allegations,"Baltimore, Maryland - After a multiple-year investigation and the government's intervention in a whistleblower lawsuit, Hart to Heart Ambulance Services, d/b/a/ Hart to Heart Transportation Services has agreed to pay the United States $1,250,000 to settle allegations under the False Claims Act that it submitted false claims to Medicare for ambulance transport that was not medically necessary. ",https://www.justice.gov/usao-md/pr/hart-heart-ambulance-services-pay-125-million-settle-federal-false-claims-act-allegations
232,Criminal and Civil Enforcement,"June 19, 2019",U.S. Department of Justice,,0,Michigan Doctor Sentenced to Prison for His Role in Scheme to Unlawfully Distribute Opioids,"A Detroit-area doctor was sentenced to 60 months in prison today for his role in a scheme to unlawfully distribute more than 23,000 pills of oxycodone.",https://www.justice.gov/opa/pr/michigan-doctor-sentenced-prison-his-role-scheme-unlawfully-distribute-opioids
233,Criminal and Civil Enforcement,"June 18, 2019",U.S. Attorney,District of Nevada,0,Las Vegas Cardiology Practice Agrees To Pay $2.5 Million Settlement Claim Involving Medicare Kickback Scheme,"Las Vegas, NV - A Las Vegas cardiology practice has agreed to pay $2.5 million to settle claims alleging that it referred patients for genetic testing in exchange for kickbacks paid by the testing companies, announced U.S. Attorney Nicholas A. Trutanich for the District of Nevada.",https://www.justice.gov/usao-nv/pr/las-vegas-cardiology-practice-agrees-pay-25-million-settlement-claim-involving-medicare
234,Criminal and Civil Enforcement,"June 14, 2019",U.S. Department of Justice,,0,IBM Agrees to Pay $14.8 Million to Settle False Claims Act Allegations Related to Maryland Health Benefit Exchange,"International Business Machines Corporation (IBM) and Cúram Software have agreed to pay $14.8 million to settle alleged violations of the False Claims Act arising from material misrepresentations to the State of Maryland during the Maryland Health Benefit Exchange (MHBE) contract award process for the development of Maryland's Health Insurance Exchange (HIX) website and IT platform, the Department of Justice announced today.",https://www.justice.gov/opa/pr/ibm-agrees-pay-148-million-settle-false-claims-act-allegations-related-maryland-health
235,Criminal and Civil Enforcement,"June 14, 2019",U.S. Attorney,Western District of Pennsylvania,0,Fox Chapel Cardiologist Convicted at Trial of Health Care Fraud Involving more than $13 Million of Insurance Billings,"PITTSBURGH - After deliberating for two hours, a federal jury found Samirkumar J. Shah guilty of two counts of health care fraud, United States Attorney Scott W. Brady announced today.",https://www.justice.gov/usao-wdpa/pr/fox-chapel-cardiologist-convicted-trial-health-care-fraud-involving-more-13-million
236,Criminal and Civil Enforcement,"June 13, 2019",U.S. Department of Justice,,1,South Florida Pill Mill Owner Sentenced to Prison for Role in $2.2 Million Medicare Fraud Scheme,The owner of a pain clinic and a pharmacy in South Florida was sentenced today to 78 months in prison followed by three years of supervised release for his role in a $2.2 million Medicare fraud scheme.,https://www.justice.gov/opa/pr/south-florida-pill-mill-owner-sentenced-prison-role-22-million-medicare-fraud-scheme
237,Criminal and Civil Enforcement,"June 13, 2019",U.S. Attorney,Northern District of Oklahoma,0,Three Physicians and Five Marketers Charged for Violations to Federal Anti-Kickback Statutes,"TULSA, Okla. - Three physicians and five marketers have been charged in U.S. District Court with violations of the federal anti-kickback statute and other criminal offenses, announced U.S. Attorney Trent Shores. The men allegedly caused federal health care insurance programs to pay reimbursement costs for fraudulent and expensive compounding drug prescriptions written by recruited doctors in return for kickback payments. The defendants would then use the reimbursed funds for their own financial gain.",https://www.justice.gov/usao-ndok/pr/three-physicians-and-five-marketers-charged-violations-federal-anti-kickback-statutes
238,Criminal and Civil Enforcement,"June 12, 2019",U.S. Attorney,Eastern District of Missouri,0,"Fake Nurse Sentenced for Healthcare Fraud, Social Security Fraud and Aggravated Identity Fraud","St. Louis, MO - Benjamin David Danneman, 37, of Eureka, was sentenced to 57 months in prison for healthcare fraud, social security fraud and aggravated identity fraud.  He appeared in federal court today before U.S. District Judge Ronnie White.",https://www.justice.gov/usao-edmo/pr/fake-nurse-sentenced-healthcare-fraud-social-security-fraud-and-aggravated-identity
239,Criminal and Civil Enforcement,"June 11, 2019",U.S. Department of Justice,,0,Medical Device Maker ACell Inc. Pleads Guilty and Will Pay $15 Million to Resolve Criminal Charges and Civil False Claims Allegations,"ACell Inc. (ACell), a Maryland-based medical device manufacturer, pleaded guilty to charges relating to its MicroMatrix powder wound dressing product (MicroMatrix), the Department of Justice announced today. ACell entered a guilty plea before U.S. District Court Judge Ellen L. Hollander in the District of Maryland to one misdemeanor count of failure and refusal to report a medical device removal in violation of the Federal Food, Drug, and Cosmetic Act (FDCA). In addition, ACell has agreed to settle allegations that it caused false claims to be submitted to federal health care programs for MicroMatrix, and to pay $15 million to resolve its criminal and civil liability arising from these matters.",https://www.justice.gov/opa/pr/medical-device-maker-acell-inc-pleads-guilty-and-will-pay-15-million-resolve-criminal-charges
240,Criminal and Civil Enforcement,June 11 2019,U.S. Department of Justice,,0,Owners of Los Angeles Home Health Agency Sentenced to Prison for Role in Health Care Fraud that Defrauded Medicare,"Two owners and operators of a Los Angeles, California, home health agency were sentenced to 120 and 78 months in prison yesterday for their roles in a scheme to bill Medicare for various items and services, including home health services, diagnostic testing, medical procedures and durable medical equipment that were not medically necessary and/or were not provided.",https://www.justice.gov/opa/pr/owners-los-angeles-home-health-agency-sentenced-prison-role-health-care-fraud-defrauded
241,Criminal and Civil Enforcement,"June 11, 2019",U.S. Attorney,Northern District of Illinois,0,Chicago-Area Physical Therapy Center and 4 Nursing Facilities to Pay $9.7 Million to Resolve False Claims Act Allegations,CHICAGO - The U.S. Attorney's Office in Chicago today announced that a Chicago-area physical therapy center and four nursing facilities have agreed to pay $9.7 million to resolve civil allegations that they violated the False Claims Act by providing unnecessary services to increase Medicare payments.,https://www.justice.gov/usao-ndil/pr/chicago-area-physical-therapy-center-and-4-nursing-facilities-pay-97-million-resolve
242,Criminal and Civil Enforcement,"June 7, 2019",U.S. Department of Justice,,0,Los Angeles Doctor and Patient Recruiter Found Guilty in $33 Million Medicare Fraud Scheme,"A federal jury found a Los Angeles doctor and patient recruiter guilty today for their roles in a $33 million Medicare fraud scheme in which Medicare was billed for clinic, home health, hospice services and durable medical equipment that patients did not need or did not receive.",https://www.justice.gov/opa/pr/los-angeles-doctor-and-patient-recruiter-found-guilty-33-million-medicare-fraud-scheme
243,Criminal and Civil Enforcement,"June 6, 2019",U.S. Department of Justice,,0,Los Angeles Dentist Sentenced to 40 Months in Prison for Role in $3.8 Million Health Care Fraud Scheme,"A Los Angeles, California-based dentist was sentenced to 40 months in prison today for his role in a $3.8 million health care fraud scheme in which he billed numerous dental insurance carriers for crowns and fillings that were never provided to patients.",https://www.justice.gov/opa/pr/los-angeles-dentist-sentenced-40-months-prison-role-38-million-health-care-fraud-scheme
244,Criminal and Civil Enforcement,"June 6, 2019",U.S. Attorney,Western District of Pennsylvania,0,"Florida Doctor Agrees to Pay $911,136.75 to Settle Alleged False Claims Act Violations Arising from Improper Financial Relationship with Drug Testing Laboratory","PITTSBURGH - Dr. Nathan Hanflink of Mt. Dora, Florida, agreed to pay $911,136.75 to settle allegations that he received improper payments for making referrals to Greensburg, Pennsylvania drug testing lab Universal Oral Fluid Laboratories, and caused false claims to be submitted to Medicare for drug testing services, United States Attorney Scott W. Brady announced today.",https://www.justice.gov/usao-wdpa/pr/florida-doctor-agrees-pay-91113675-settle-alleged-false-claims-act-violations-arising
245,Criminal and Civil Enforcement,"June 5, 2019",U.S. Department of Justice,,0,United States Intervenes In False Claims Act Lawsuit Against Drug Maker Mallinckrodt Alleging Illegal Kickbacks,"The United States filed a complaint under the False Claims Act against Mallinckrodt ARD LLC, formerly known as Mallinckrodt ARD Inc. and previously Questcor Pharmaceuticals Inc., in the U.S. District Court for the Eastern District of Pennsylvania, the Department of Justice announced today. The government alleges that Mallinckrodt and Questcor (collectively Mallinckrodt) engaged in conduct that violated the False Claims Act by using a foundation as a conduit to pay kickbacks in connection with its drug H.P. Acthar Gel (Acthar) from 2010 through 2014.",https://www.justice.gov/opa/pr/united-states-intervenes-false-claims-act-lawsuit-against-drug-maker-mallinckrodt-alleging
246,Criminal and Civil Enforcement,"June 5, 2019",U.S. Department of Justice,,0,Opioid Manufacturer Insys Therapeutics Agrees to Enter $225 Million Global Resolution of Criminal and Civil Investigations,"Opioid manufacturer Insys Therapeutics agreed to a global resolution to settle the government's separate criminal and civil investigations, the Department of Justice announced today. As part of the criminal resolution, Insys will enter into a deferred prosecution agreement with the government, Insys's operating subsidiary will plead guilty to five counts of mail fraud, and the company will pay a $2 million fine and $28 million in forfeiture. As part of the civil resolution, Insys agreed to pay $195 million to settle allegations that it violated the False Claims Act. Both the criminal and civil investigations stemmed from Insys's payment of kickbacks and other unlawful marketing practices in connection with the marketing of Subsys. Insys's drug Subsys is a sublingual fentanyl spray, a powerful, but highly addictive, opioid painkiller. In 2012, Subsys was approved by the Food and Drug Administration for the treatment of persistent breakthrough pain in adult cancer patients who are already receiving, and tolerant to, around-the-clock opioid therapy.",https://www.justice.gov/opa/pr/opioid-manufacturer-insys-therapeutics-agrees-enter-225-million-global-resolution-criminal
247,Criminal and Civil Enforcement,"June 5, 2019",U.S. Attorney,Northern District of New York,0,"Nassau Pharmacist to Pay $100,000 for Submitting False Claims to Medicare and Medicaid","ALBANY, NEW YORK - United States Attorney Grant C. Jaquith and New York State Attorney General Letitia James announced today that Cathy Grossman, the owner and pharmacist-in-charge of Nassau Pharmacy, Inc., will pay $100,000 to resolve allegations that she and Nassau Pharmacy violated the federal and New York False Claims Acts by billing the federal and state governments for prescription drugs that Grossman and her staff never dispensed.",https://www.justice.gov/usao-ndny/pr/nassau-pharmacist-pay-100000-submitting-false-claims-medicare-and-medicaid
248,Criminal and Civil Enforcement,"June 5, 2019",U.S. Attorney,District of Colorado,0,Fort Lupton Man Pleads Guilty to Selling Oxycodone,"DENVER - A Fort Lupton man pled guilty yesterday before U.S. District Court Judge John L. Kane to distribution and possession with intent to distribute oxycodone, a Schedule II controlled substance, announced U.S. Attorney Jason Dunn, FBI Denver Special Agent in Charge Dean Phillips, and U.S. Department of Health and Human Services, Office of the Inspector General, Special Agent in Charge Steven Hanson.  The defendant, Ramon Hernandez, IV, age 35, appeared at the court hearing free on bond.  He is scheduled to be sentenced by Judge Kane on September 4, 2019.",https://www.justice.gov/usao-co/pr/fort-lupton-man-pleads-guilty-selling-oxycodone-0
249,Criminal and Civil Enforcement,"June 4, 2019",U.S. Attorney,District of Columbia,0,"United States Files False Claims Act Complaint Against South Carolina Chiropractor, Pain Management Clinics, Urine Drug Testing Laboratories, and Substance Abuse Counseling Center","Columbia, South Carolina --- The United States has filed a complaint under the False Claims Act against Daniel McCollum, a chiropractor based in Greenville, South Carolina, and pain management clinics and urine drug testing laboratories that McCollum owned or managed for engaging in illegal financial relationships and providing medically unnecessary services and items, including urine drug testing and steroid injections and prescriptions for opioids and lidocaine ointment, the Department of Justice announced today. The entities named as defendants in connection with McCollum's schemes are FirstChoice Healthcare P.C.; Labsource LLC; Oaktree Medical Centre P.C.; Pain Management Associates of the Carolinas LLC; Pain Management Associates of North Carolina P.C.; and ProLab LLC. The United States' complaint also names as a defendant ProCare Counseling Center LLC, a substance abuse counseling center located in Greenville, South Carolina, that the government contends referred medically unnecessary urine drug tests to ProLab, which it co-owned with McCollum.",https://www.justice.gov/usao-sc/pr/united-states-files-false-claims-act-complaint-against-south-carolina-chiropractor-pain
250,Criminal and Civil Enforcement,"June 4, 2019",U.S. Attorney,Northern District of Ohio,0,"North Canton man indicted for defrauding Medicare and Medicaid out $2 million, including allegedly billing for services performed on patients who were already deceased","A North Canton man was indicted for defrauding Medicare and Medicaid of approximately $2 million by billing for X-ray services that were not provided by his company, Portable Radiology Services.   ",https://www.justice.gov/usao-ndoh/pr/north-canton-man-indicted-defrauding-medicare-and-medicaid-out-2-million-including
